x,r,b,b_prime_fd,b_prime_exact,rho_fd,rho_exact,p_radial,nec_fd,nec_exact
1.07250000000000001e+00,1.07250000000000001e+00,9.32400932400932358e-01,-8.69411227652662433e-01,-8.69371498742128046e-01,-3.00739714434314874e-02,-3.00725971730253921e-02,-3.00725971730253887e-02,-6.01465686164568761e-02,-6.01451943460507843e-02
1.07974999999999999e+00,1.07974999999999999e+00,9.26140310257003940e-01,-8.57774546826988171e-01,-8.57735874282939514e-01,-2.92743236467810711e-02,-2.92730038214552742e-02,-2.92730038214552742e-02,-5.85473274682363487e-02,-5.85460076429105483e-02
1.08699999999999997e+00,1.08699999999999997e+00,9.19963201471941106e-01,-8.46369943118119750e-01,-8.46332292062503377e-01,-2.85010778320299238e-02,-2.84998099518608480e-02,-2.84998099518608446e-02,-5.70008877838907718e-02,-5.69996199037216961e-02
1.09424999999999994e+00,1.09424999999999994e+00,9.13867946081791227e-01,-8.35191285948198470e-01,-8.35154622875751707e-01,-2.77531948106064900e-02,-2.77519765059988030e-02,-2.77519765059987995e-02,-5.55051713166052896e-02,-5.55039530119976060e-02
1.10149999999999992e+00,1.10149999999999992e+00,9.07852927825692269e-01,-8.24232645846038281e-01,-8.24196938561681636e-01,-2.70296828024732816e-02,-2.70285118265664662e-02,-2.70285118265664662e-02,-5.40581946290397478e-02,-5.40570236531329323e-02
1.10874999999999990e+00,1.10874999999999990e+00,9.01916572717023746e-01,-8.13488286582156661e-01,-8.13453504141622430e-01,-2.63295949803627992e-02,-2.63284692019259102e-02,-2.63284692019259137e-02,-5.26580641822887163e-02,-5.26569384038518273e-02
1.11600000000000010e+00,1.11600000000000010e+00,8.96057347670250803e-01,-8.02952657660391367e-01,-8.02918770313844732e-01,-2.56520271562033671e-02,-2.56509445529819018e-02,-2.56509445529819052e-02,-5.13029717091852688e-02,-5.13018891059638105e-02
1.12325000000000008e+00,1.12325000000000008e+00,8.90273759180948088e-01,-7.92620387147501049e-01,-7.92587366286176764e-01,-2.49961156006381253e-02,-2.49950742531276672e-02,-2.49950742531276672e-02,-4.99911898537657926e-02,-4.99901485062553344e-02
1.13050000000000006e+00,1.13050000000000006e+00,8.84564352056612102e-01,-7.82486274823952499e-01,-7.82454092929333989e-01,-2.43610349871991143e-02,-2.43600330728065174e-02,-2.43600330728065174e-02,-4.87210680600056317e-02,-4.87200661456130349e-02
1.13775000000000004e+00,1.13775000000000004e+00,8.78927708196000856e-01,-7.72545285638962298e-01,-7.72513916234674469e-01,-2.37459964532497625e-02,-2.37450322408251889e-02,-2.37450322408251924e-02,-4.74910286940749549e-02,-4.74900644816503847e-02
1.14500000000000002e+00,1.14500000000000002e+00,8.73362445414847199e-01,-7.62792543454978045e-01,-7.62761961061001914e-01,-2.31502457703894153e-02,-2.31493176150962508e-02,-2.31493176150962543e-02,-4.62995633854856731e-02,-4.62986352301925086e-02
1.15225000000000000e+00,1.15225000000000000e+00,8.67867216315903689e-01,-7.53223325066713301e-01,-7.53193505155915544e-01,-2.25730616174860572e-02,-2.25721679559895728e-02,-2.25721679559895694e-02,-4.51452295734756232e-02,-4.51443359119791388e-02
1.15949999999999998e+00,1.15949999999999998e+00,8.62440707201379886e-01,-7.43833054481171985e-01,-7.43803973438016297e-01,-2.20137539499843174e-02,-2.20128932959373080e-02,-2.20128932959373080e-02,-4.40266472459216254e-02,-4.40257865918746161e-02
1.16674999999999995e+00,1.16674999999999995e+00,8.57081637025926768e-01,-7.34617297445808504e-01,-7.34588932527042493e-01,-2.14716624595643682e-02,-2.14708333993672354e-02,-2.14708333993672319e-02,-4.29424958589316036e-02,-4.29416667987344708e-02
1.17399999999999993e+00,1.17399999999999993e+00,8.51788756388415669e-01,-7.25571756212424646e-01,-7.25544085509723824e-01,-2.09461551186183002e-02,-2.09453563074379449e-02,-2.09453563074379449e-02,-4.18915114260562452e-02,-4.18907126148758899e-02
1.18124999999999991e+00,1.18124999999999991e+00,8.46560846560846625e-01,-7.16692264525377709e-01,-7.16665266929817357e-01,-2.04366268043896827e-02,-2.04358569624192958e-02,-2.04358569624192958e-02,-4.08724837668089785e-02,-4.08717139248385916e-02
1.18849999999999989e+00,1.18849999999999989e+00,8.41396718552797740e-01,-7.07974782823207249e-01,-7.07948437991415935e-01,-1.99424979979615571e-02,-1.99417559069040781e-02,-1.99417559069040747e-02,-3.98842539048656353e-02,-3.98835118138081562e-02
1.19575000000000009e+00,1.19575000000000009e+00,8.36295212209909988e-01,-6.99415393643228356e-01,-6.99389681965218446e-01,-1.94632135535921652e-02,-1.94624980533551449e-02,-1.94624980533551449e-02,-3.89257116069473136e-02,-3.89249961067102898e-02
1.20300000000000007e+00,1.20300000000000007e+00,8.31255195344970832e-01,-6.91010297219506242e-01,-6.90985199788005655e-01,-1.89982415342020740e-02,-1.89975515197877351e-02,-1.89975515197877351e-02,-3.79957930539898125e-02,-3.79951030395754702e-02
1.21025000000000005e+00,1.21025000000000005e+00,8.26275562900227190e-01,-6.82755807264861403e-01,-6.82731305846087322e-01,-1.85470721090820398e-02,-1.85464065276604792e-02,-1.85464065276604827e-02,-3.70934786367425190e-02,-3.70928130553209584e-02
1.21750000000000003e+00,1.21750000000000003e+00,8.21355236139630351e-01,-6.74648346928130138e-01,-6.74624423933987916e-01,-1.81092165101489344e-02,-1.81085743583042497e-02,-1.81085743583042531e-02,-3.62177908684531841e-02,-3.62171487166084993e-02
1.22475000000000001e+00,1.22475000000000001e+00,8.16493161869769390e-01,-6.66684444918530517e-01,-6.66661083380093444e-01,-1.76842060433178121e-02,-1.76835863644542075e-02,-1.76835863644542075e-02,-3.53677924077720196e-02,-3.53671727289084151e-02
1.23199999999999998e+00,1.23199999999999998e+00,8.11688311688311681e-01,-6.58860731789197018e-01,-6.58837915331421775e-01,-1.72715911517728922e-02,-1.72709930336711268e-02,-1.72709930336711337e-02,-3.45425841854440224e-02,-3.45419860673422605e-02
1.23924999999999996e+00,1.23924999999999996e+00,8.06939681258825980e-01,-6.51173936372494211e-01,-6.51151649190095605e-01,-1.68709405281287222e-02,-1.68703631006430904e-02,-1.68703631006430939e-02,-3.37413036287718127e-02,-3.37407262012861808e-02
1.24649999999999994e+00,1.24649999999999994e+00,8.02246289610910601e-01,-6.43620882359982716e-01,-6.43599109194473051e-01,-1.64818402726605237e-02,-1.64812827055492092e-02,-1.64812827055492092e-02,-3.29631229782097329e-02,-3.29625654110984184e-02
1.25375000000000014e+00,1.25375000000000014e+00,7.97607178464606048e-01,-6.36198485020543103e-01,-6.36177211138269971e-01,-1.61038930949674690e-02,-1.61033545958450923e-02,-1.61033545958450888e-02,-3.22072476908125543e-02,-3.22067091916901777e-02
1.26100000000000012e+00,1.26100000000000012e+00,7.93021411578112567e-01,-6.28903748050149147e-01,-6.28882959221342186e-01,-1.57367175565886405e-02,-1.57361973689950987e-02,-1.57361973689950987e-02,-3.14729149255837393e-02,-3.14723947379901975e-02
1.26825000000000010e+00,1.26825000000000010e+00,7.88488074117878912e-01,-6.21733760547321879e-01,-6.21713443026121748e-01,-1.53799473522516980e-02,-1.53794447538306133e-02,-1.53794447538306116e-02,-3.07593921060823096e-02,-3.07588895076612232e-02
1.27550000000000008e+00,1.27550000000000008e+00,7.84006272050176367e-01,-6.14685694108665359e-01,-6.14665834614015139e-01,-1.50332306275794744e-02,-1.50327449283577663e-02,-1.50327449283577663e-02,-3.00659755559372424e-02,-3.00654898567155326e-02
1.28275000000000006e+00,1.28275000000000006e+00,7.79575131553303380e-01,-6.07756800038899314e-01,-6.07737385736350277e-01,-1.46962293312071779e-02,-1.46957598719719244e-02,-1.46957598719719262e-02,-2.93919892031791058e-02,-2.93915197439438489e-02
1.29000000000000004e+00,1.29000000000000004e+00,7.75193798449612337e-01,-6.00944406670492981e-01,-6.00925425154738235e-01,-1.43686185993983397e-02,-1.43681647501615536e-02,-1.43681647501615536e-02,-2.87367833495598933e-02,-2.87363295003231073e-02
1.29725000000000001e+00,1.29725000000000001e+00,7.70861437656581217e-01,-5.94245916787741635e-01,-5.94227356065971213e-01,-1.40500861713518006e-02,-1.40496473299009644e-02,-1.40496473299009644e-02,-2.80997335012527633e-02,-2.80992946598019287e-02
1.30449999999999999e+00,1.30449999999999999e+00,7.66577232656190155e-01,-5.87658805150816477e-01,-5.87640653626822607e-01,-1.37403318335122086e-02,-1.37399074240406351e-02,-1.37399074240406351e-02,-2.74802392575528437e-02,-2.74798148480812701e-02
1.31174999999999997e+00,1.31174999999999997e+00,7.62340384981894381e-01,-5.81180616115389626e-01,-5.81162862574343020e-01,-1.34390668912944700e-02,-1.34386563631057002e-02,-1.34386563631056985e-02,-2.68777232544001668e-02,-2.68773127262113970e-02
1.31899999999999995e+00,1.31899999999999995e+00,7.58150113722517061e-01,-5.74808961343556746e-01,-5.74791594937465566e-01,-1.31460136667256658e-02,-1.31456164930085356e-02,-1.31456164930085356e-02,-2.62916301597342014e-02,-2.62912329860170713e-02
1.32624999999999993e+00,1.32624999999999993e+00,7.54005655042412903e-01,-5.68541517602184854e-01,-5.68524527835938098e-01,-1.28609050206018091e-02,-1.28605206972705194e-02,-1.28605206972705194e-02,-2.57214257178723302e-02,-2.57210413945410388e-02
1.33349999999999991e+00,1.33349999999999991e+00,7.49906261717285361e-01,-5.62376024644720474e-01,-5.62359401362793720e-01,-1.25834838978334720e-02,-1.25831119424312365e-02,-1.25831119424312365e-02,-2.51665958402647084e-02,-2.51662238848624729e-02
1.34074999999999989e+00,1.34074999999999989e+00,7.45851202685064441e-01,-5.56310283173054643e-01,-5.56294016546757031e-01,-1.23135028947411011e-02,-1.23131428454016194e-02,-1.23131428454016194e-02,-2.46266457401427205e-02,-2.46262856908032388e-02
1.34800000000000009e+00,1.34800000000000009e+00,7.41839762611275932e-01,-5.50342152875906265e-01,-5.50326233391154163e-01,-1.20507238471265297e-02,-1.20503752615901787e-02,-1.20503752615901804e-02,-2.41010991087167101e-02,-2.41007505231803573e-02
1.35525000000000007e+00,1.35525000000000007e+00,7.37871241468363692e-01,-5.44469550540384262e-01,-5.44453968986064352e-01,-1.17949174380166805e-02,-1.17945798927001841e-02,-1.17945798927001841e-02,-2.35894973307168646e-02,-2.35891597854003682e-02
1.36250000000000004e+00,1.36250000000000004e+00,7.33944954128440297e-01,-5.38690448233879238e-01,-5.38675195690598407e-01,-1.15458628240465468e-02,-1.15455359131591984e-02,-1.15455359131591967e-02,-2.30913987372057435e-02,-2.30910718263183934e-02
1.36975000000000002e+00,1.36975000000000002e+00,7.30060229968972463e-01,-5.33002871552973545e-01,-5.32987939382348896e-01,-1.13033472794953505e-02,-1.13030306142028816e-02,-1.13030306142028834e-02,-2.26063778936982339e-02,-2.26060612284057633e-02
1.37700000000000000e+00,1.37700000000000000e+00,7.26216412490922281e-01,-5.27404897936776251e-01,-5.27390277771185412e-01,-1.10671658570585772e-02,-1.10668590646907320e-02,-1.10668590646907320e-02,-2.21340249217493110e-02,-2.21337181293814640e-02
1.38424999999999998e+00,1.38424999999999998e+00,7.22412858948889292e-01,-5.21894655041982958e-01,-5.21880338774707853e-01,-1.08371210644860015e-02,-1.08368237877843662e-02,-1.08368237877843662e-02,-2.16739448522703659e-02,-2.16736475755687323e-02
1.39149999999999996e+00,1.39149999999999996e+00,7.18648939992813540e-01,-5.16470319177045667e-01,-5.16456298952794546e-01,-1.06130225562644578e-02,-1.06127344526683823e-02,-1.06127344526683823e-02,-2.12257570089328385e-02,-2.12254689053367647e-02
1.39874999999999994e+00,1.39874999999999994e+00,7.14924039320822158e-01,-5.11130113792894747e-01,-5.11116381998800495e-01,-1.03946868395693101e-02,-1.03944075805401451e-02,-1.03944075805401433e-02,-2.07890944201094552e-02,-2.07888151610802902e-02
1.40600000000000014e+00,1.40600000000000014e+00,7.11237553342816464e-01,-5.05872308028180839e-01,-5.05858857285075625e-01,-1.01819369937605920e-02,-1.01816662641384271e-02,-1.01816662641384271e-02,-2.03636032578990191e-02,-2.03633325282768542e-02
1.41325000000000012e+00,1.41325000000000012e+00,7.07588890854413566e-01,-5.00695215306457442e-01,-5.00682038460579126e-01,-9.97460240272722912e-03,-9.97433990012177099e-03,-9.97433990012177099e-03,-1.99489423028490001e-02,-1.99486798002435420e-02
1.42050000000000010e+00,1.42050000000000010e+00,7.03977472720872854e-01,-4.95597191983478069e-01,-4.95584282098467332e-01,-9.77251849943442351e-03,-9.77226393364564669e-03,-9.77226393364564495e-03,-1.95447824330800685e-02,-1.95445278672912934e-02
1.42775000000000007e+00,1.42775000000000007e+00,7.00402731570653136e-01,-4.90576636042419523e-01,-4.90563986391632345e-01,-9.57552652205613704e-03,-9.57527961452384231e-03,-9.57527961452384058e-03,-1.91508061365799759e-02,-1.91505592290476812e-02
1.43500000000000005e+00,1.43500000000000005e+00,6.96864111498257777e-01,-4.85631985835091484e-01,-4.85619589894256298e-01,-9.38347328111159736e-03,-9.38323376439314724e-03,-9.38323376439314551e-03,-1.87667070455047429e-02,-1.87664675287862945e-02
1.44225000000000003e+00,1.44225000000000003e+00,6.93361067776044337e-01,-4.80761718867370291e-01,-4.80749570307536345e-01,-9.19621093705850524e-03,-9.19597855433244848e-03,-9.19597855433244848e-03,-1.83921894913909520e-02,-1.83919571086648970e-02
1.44950000000000001e+00,1.44950000000000001e+00,6.89893066574680969e-01,-4.75964350627108956e-01,-4.75952443307817163e-01,-9.01359678782414318e-03,-9.01337129241723024e-03,-9.01337129241723024e-03,-1.80269680802413734e-02,-1.80267425848344605e-02
1.45674999999999999e+00,1.45674999999999999e+00,6.86459584691951230e-01,-4.71238433452654704e-01,-4.71226761415446171e-01,-8.83549306577994728e-03,-8.83527422071872341e-03,-8.83527422071872515e-03,-1.76707672864986724e-02,-1.76705484414374503e-02
1.46399999999999997e+00,1.46399999999999997e+00,6.83060109289617468e-01,-4.66582555440581359e-01,-4.66571112902744167e-01,-8.66176674369952167e-03,-8.66155432128349646e-03,-8.66155432128349646e-03,-1.73233210649830181e-02,-1.73231086425669929e-02
1.47124999999999995e+00,1.47124999999999995e+00,6.79694137638062856e-01,-4.61995339391016557e-01,-4.61984120739549975e-01,-8.49228934925905753e-03,-8.49208313065414992e-03,-8.49208313065414819e-03,-1.69843724799132040e-02,-1.69841662613082964e-02
1.47849999999999993e+00,1.47849999999999993e+00,6.76361176868447767e-01,-4.57475441789028991e-01,-4.57464441574871705e-01,-8.32693678766325759e-03,-8.32673656251547642e-03,-8.32673656251547815e-03,-1.66536733501787340e-02,-1.66534731250309528e-02
1.48574999999999990e+00,1.48574999999999990e+00,6.73060743732121880e-01,-4.53021551820789625e-01,-4.53010764753237039e-01,-8.16558917200531711e-03,-8.16539473807242552e-03,-8.16539473807242552e-03,-1.63309839100777426e-02,-1.63307894761448510e-02
1.49300000000000010e+00,1.49300000000000010e+00,6.69792364367046145e-01,-4.48632390423014726e-01,-4.48621811364397938e-01,-8.00813066098545606e-03,-8.00794182378715760e-03,-8.00794182378715587e-03,-1.60160724847726102e-02,-1.60158836475743152e-02
1.50024999999999986e+00,1.50024999999999986e+00,6.66555574070988199e-01,-4.44306709364532537e-01,-4.44296333325104653e-01,-7.85444930363735951e-03,-7.85426587612222081e-03,-7.85426587612221908e-03,-1.57087151797595803e-02,-1.57085317522444382e-02
1.50750000000000006e+00,1.50750000000000006e+00,6.63349917081260343e-01,-4.40043290358794081e-01,-4.40033112491714951e-01,-7.70443689072869420e-03,-7.70425869295517703e-03,-7.70425869295517703e-03,-1.54086955836838721e-02,-1.54085173859103541e-02
1.51475000000000004e+00,1.51475000000000004e+00,6.60174946360785553e-01,-4.35840944205821756e-01,-4.35830959802466111e-01,-7.55798881251295695e-03,-7.55781567134789466e-03,-7.55781567134789379e-03,-1.51158044838608507e-02,-1.51156313426957893e-02
1.52200000000000002e+00,1.52200000000000002e+00,6.57030223390275947e-01,-4.31698509962906485e-01,-4.31688714448275890e-01,-7.41500392253976320e-03,-7.41483567136971486e-03,-7.41483567136971486e-03,-1.48298395939094781e-02,-1.48296713427394297e-02
1.52925000000000000e+00,1.52925000000000000e+00,6.53915317966323406e-01,-4.27614854142710499e-01,-4.27605243070997787e-01,-7.27538440723393860e-03,-7.27522088568973054e-03,-7.27522088568973140e-03,-1.45506052929236691e-02,-1.45504417713794611e-02
1.53649999999999998e+00,1.53649999999999998e+00,6.50829808005206623e-01,-4.23588869937702839e-01,-4.23579438988094137e-01,-7.13903566097245489e-03,-7.13887671466779082e-03,-7.13887671466779082e-03,-1.42779123756402448e-02,-1.42777534293355816e-02
1.54375000000000018e+00,1.54375000000000018e+00,6.47773279352226616e-01,-4.19619476470160180e-01,-4.19610221442737852e-01,-7.00586616640658244e-03,-7.00571164668782956e-03,-7.00571164668782956e-03,-1.40115778130944120e-02,-1.40114232933756591e-02
1.55100000000000016e+00,1.55100000000000016e+00,6.44745325596389307e-01,-4.15705618066560589e-01,-4.15696534878394086e-01,-6.87578737978208118e-03,-6.87563714349022186e-03,-6.87563714349022186e-03,-1.37514245232723022e-02,-1.37512742869804437e-02
1.55825000000000014e+00,1.55825000000000014e+00,6.41745547890261503e-01,-4.11846263555652570e-01,-4.11837348236971879e-01,-6.74871362102965125e-03,-6.74856753027215130e-03,-6.74856753027215043e-03,-1.34972811513018008e-02,-1.34971350605443026e-02
1.56550000000000011e+00,1.56550000000000011e+00,6.38773554774832331e-01,-4.08040405589112254e-01,-4.08031654279675693e-01,-6.62456196840274791e-03,-6.62441989033676903e-03,-6.62441989033676903e-03,-1.32489818587395169e-02,-1.32488397806735381e-02
1.57275000000000009e+00,1.57275000000000009e+00,6.35828962009219456e-01,-4.04287059984078212e-01,-4.04278468929721468e-01,-6.50325215745662343e-03,-6.50311396408287910e-03,-6.50311396408287997e-03,-1.30063661215395025e-02,-1.30062279281657582e-02
1.58000000000000007e+00,1.58000000000000007e+00,6.32911392405063222e-01,-4.00585265086917275e-01,-4.00576830636115933e-01,-6.38470648417322189e-03,-6.38457205213736022e-03,-6.38457205213736022e-03,-1.27692785363105812e-02,-1.27691441042747204e-02
1.58725000000000005e+00,1.58725000000000005e+00,6.30020475665459156e-01,-3.96934081157141350e-01,-3.96925799757731401e-01,-6.26884971203887573e-03,-6.26871892244238935e-03,-6.26871892244238848e-03,-1.25375686344812651e-02,-1.25374378448847787e-02
1.59450000000000003e+00,1.59450000000000003e+00,6.27155848228284740e-01,-3.93332589770849950e-01,-3.93324457966939323e-01,-6.15560898289809876e-03,-6.15548172111887899e-03,-6.15548172111887899e-03,-1.23110907040169769e-02,-1.23109634422377580e-02
1.60175000000000001e+00,1.60175000000000001e+00,6.24317153113781775e-01,-3.89779893243186848e-01,-3.89771907672097240e-01,-6.04491373141674733e-03,-6.04478988693638898e-03,-6.04478988693638985e-03,-1.20897036183531363e-02,-1.20895797738727780e-02
1.60899999999999999e+00,1.60899999999999999e+00,6.21504039776258566e-01,-3.86275114068851622e-01,-3.86267271458209160e-01,-5.93669560298865258e-03,-5.93657506922807242e-03,-5.93657506922807329e-03,-1.18732706722167250e-02,-1.18731501384561448e-02
1.61624999999999996e+00,1.61624999999999996e+00,6.18716163959783461e-01,-3.82817394380197129e-01,-3.82809691545109632e-01,-5.83088837493509794e-03,-5.83077104909717880e-03,-5.83077104909717880e-03,-1.16616594240322759e-02,-1.16615420981943576e-02
1.62349999999999994e+00,1.62349999999999994e+00,6.15953187557745641e-01,-3.79405895422216588e-01,-3.79398329262547351e-01,-5.72742788084999992e-03,-5.72731366376912771e-03,-5.72731366376912857e-03,-1.14547415446191285e-02,-1.14546273275382554e-02
1.63074999999999992e+00,1.63074999999999992e+00,6.13214778476161348e-01,-3.76039797043802082e-01,-3.76032364541567632e-01,-5.62625193795157717e-03,-5.62614073395022087e-03,-5.62614073395022000e-03,-1.12523926719017980e-02,-1.12522814679004400e-02
1.63799999999999990e+00,1.63799999999999990e+00,6.10500610500610552e-01,-3.72718297204784221e-01,-3.72710995421618174e-01,-5.52730027730961339e-03,-5.52719199406078582e-03,-5.52719199406078669e-03,-1.10544922713704009e-02,-1.10543839881215716e-02
1.64524999999999988e+00,1.64524999999999988e+00,6.07810363166692014e-01,-3.69440611498106364e-01,-3.69433437572826040e-01,-5.43051447682105486e-03,-5.43040902521698711e-03,-5.43040902521698711e-03,-1.08609235020380411e-02,-1.08608180504339742e-02
1.65250000000000008e+00,1.65250000000000008e+00,6.05143721633887965e-01,-3.66205972686664438e-01,-3.66198923832912526e-01,-5.33583789681505317e-03,-5.33573519084141069e-03,-5.33573519084141069e-03,-1.06715730876564639e-02,-1.06714703816828214e-02
1.65975000000000006e+00,1.65975000000000006e+00,6.02500376562735362e-01,-3.63013630254279462e-01,-3.63006703758237903e-01,-5.24321561817304906e-03,-5.24311557478845513e-03,-5.24311557478845513e-03,-1.04863311929615042e-02,-1.04862311495769103e-02
1.66700000000000004e+00,1.66700000000000004e+00,5.99880023995200906e-01,-3.59862849970276955e-01,-3.59856043188482855e-01,-5.15259438285468538e-03,-5.15249692187575836e-03,-5.15249692187575836e-03,-1.03050913047304446e-02,-1.03049938437515167e-02
1.67425000000000002e+00,1.67425000000000002e+00,5.97282365238166357e-01,-3.56752913467261124e-01,-3.56746223824498332e-01,-5.06392253672695043e-03,-5.06382758071826679e-03,-5.06382758071826766e-03,-1.01277501174452181e-02,-1.01276551614365336e-02
1.68149999999999999e+00,1.68149999999999999e+00,5.94707106749925662e-01,-3.53683117831629090e-01,-3.53676542818867456e-01,-4.97714997459780539e-03,-4.97705744876620736e-03,-4.97705744876620736e-03,-9.95420742336401362e-03,-9.95411489753241473e-03
1.68875000000000020e+00,1.68875000000000020e+00,5.92153960029607629e-01,-3.50652775206327760e-01,-3.50646312378746161e-01,-4.89222808735943065e-03,-4.89213791945301672e-03,-4.89213791945301672e-03,-9.78436600681244738e-03,-9.78427583890603345e-03
1.69600000000000017e+00,1.69600000000000017e+00,5.89622641509433887e-01,-3.47661212405462550e-01,-3.47654859380562398e-01,-4.80910971115189149e-03,-4.80902183136360222e-03,-4.80902183136360222e-03,-9.61813154251549285e-03,-9.61804366272720444e-03
1.70325000000000015e+00,1.70325000000000015e+00,5.87112872449728429e-01,-3.44707770540445324e-01,-3.44701524996171071e-01,-4.72774907846298074e-03,-4.72766341933745279e-03,-4.72766341933745279e-03,-9.45541249780043266e-03,-9.45532683867490557e-03
1.71050000000000013e+00,1.71050000000000013e+00,5.84624378836597458e-01,-3.41791804657098908e-01,-3.41785664330077399e-01,-4.64810177108006001e-03,-4.64801826742516043e-03,-4.64801826742516043e-03,-9.29612003850522131e-03,-9.29603653485032086e-03
1.71775000000000011e+00,1.71775000000000011e+00,5.82156891282200495e-01,-3.38912683383533420e-01,-3.38906646067355821e-01,-4.57012467481878164e-03,-4.57004326362060037e-03,-4.57004326362059950e-03,-9.14016793843938115e-03,-9.14008652724120074e-03
1.72500000000000009e+00,1.72500000000000009e+00,5.79710144927536253e-01,-3.36069788588361007e-01,-3.36063852131905039e-01,-4.49377593595344602e-03,-4.49369655629459994e-03,-4.49369655629459908e-03,-8.98747249224804423e-03,-8.98739311258919815e-03
1.73225000000000007e+00,1.73225000000000007e+00,5.77283879347669227e-01,-3.33262515048886598e-01,-3.33256677354694275e-01,-4.41901491927804320e-03,-4.41893751225935685e-03,-4.41893751225935771e-03,-8.83795243153740091e-03,-8.83787502451871543e-03
1.73950000000000005e+00,1.73950000000000005e+00,5.74877838459327384e-01,-3.30490270128912300e-01,-3.30484529151668482e-01,-4.34580216773000020e-03,-4.34572667639604535e-03,-4.34572667639604535e-03,-8.69152884412604555e-03,-8.69145335279209071e-03
1.74675000000000002e+00,1.74675000000000002e+00,5.72491770430800018e-01,-3.27752473465977801e-01,-3.27746827210991853e-01,-4.27409936351407470e-03,-4.27402573278114206e-03,-4.27402573278114206e-03,-8.54812509629521676e-03,-8.54805146556228412e-03
1.75400000000000000e+00,1.75400000000000000e+00,5.70125427594070699e-01,-3.25048556667596245e-01,-3.25043003189321944e-01,-4.20386929066304208e-03,-4.20379746724990934e-03,-4.20379746724991021e-03,-8.40766675791295229e-03,-8.40759493449981868e-03
1.76124999999999998e+00,1.76124999999999998e+00,5.67778566359119941e-01,-3.22377963016151625e-01,-3.22372500416817587e-01,-4.13507579897590388e-03,-4.13500573133823279e-03,-4.13500573133823192e-03,-8.27008153031413493e-03,-8.27001146267646384e-03
1.76849999999999996e+00,1.76849999999999996e+00,5.65450947130336501e-01,-3.19740147182379530e-01,-3.19734773610594603e-01,-4.06768376928017591e-03,-4.06761540754667014e-03,-4.06761540754666927e-03,-8.13529917682684518e-03,-8.13523081509334028e-03
1.77574999999999994e+00,1.77574999999999994e+00,5.63142334224975394e-01,-3.17134574946912551e-01,-3.17129288596353864e-01,-4.00165907996141799e-03,-4.00159237587304623e-03,-4.00159237587304623e-03,-8.00325145583446335e-03,-8.00318475174609245e-03
1.78299999999999992e+00,1.78299999999999992e+00,5.60852495793606298e-01,-3.14560722929748238e-01,-3.14555522037917201e-01,-3.93696857471036079e-03,-3.93690348156233976e-03,-3.93690348156233976e-03,-7.87387205627270055e-03,-7.87380696312467952e-03
