x,r,b,b_prime_fd,b_prime_exact,rho_fd,rho_exact,p_radial,nec_fd,nec_exact
2.58049999999999979e+00,2.58049999999999979e+00,1.50173144003543230e-01,-1.16392571058161920e-01,-1.16390733581509975e-01,-6.95468837855509016e-04,-6.95457858565850704e-04,-3.47728929282925352e-04,-1.04319776713843442e-03,-1.04318678784877600e-03
2.58774999999999977e+00,2.58774999999999977e+00,1.49332854074427035e-01,-1.15417021289697885e-01,-1.15415209409276048e-01,-6.85780872094644421e-04,-6.85770106326112779e-04,-3.42885053163056390e-04,-1.02866592525770076e-03,-1.02865515948916911e-03
2.59499999999999975e+00,2.59499999999999975e+00,1.48499597194842625e-01,-1.14452343315758043e-01,-1.14450556604888357e-01,-6.76254401608010892e-04,-6.76243844628092168e-04,-3.38121922314046138e-04,-1.01437632392205714e-03,-1.01436576694213841e-03
2.60225000000000017e+00,2.60225000000000017e+00,1.47673295096348522e-01,-1.13498386109084137e-01,-1.13496624149369590e-01,-6.66886294348752510e-04,-6.66875941542645649e-04,-3.33437970771322770e-04,-1.00032426512007533e-03,-1.00031391231396836e-03
2.60950000000000015e+00,2.60950000000000015e+00,1.46853870596260844e-01,-1.12555001153090473e-01,-1.12553263534210260e-01,-6.57673487498874388e-04,-6.57663334366119815e-04,-3.28831667183059908e-04,-9.86505154681934296e-04,-9.86495001549179615e-04
2.61675000000000013e+00,2.61675000000000013e+00,1.46041247579628719e-01,-1.11622042393257459e-01,-1.11620328712814534e-01,-6.48612985752243954e-04,-6.48603027903732260e-04,-3.24301513951866130e-04,-9.72914499704110084e-04,-9.72904541855598389e-04
2.62400000000000011e+00,2.62400000000000011e+00,1.45235350981558597e-01,-1.10699366189685122e-01,-1.10697676053017224e-01,-6.39701859645290939e-04,-6.39692092800125196e-04,-3.19846046400062598e-04,-9.59547906045353591e-04,-9.59538139200187849e-04
2.63125000000000009e+00,2.63125000000000009e+00,1.44436106769878281e-01,-1.09786831270627161e-01,-1.09785164290643819e-01,-6.30937243933082969e-04,-6.30927663915660064e-04,-3.15463831957830032e-04,-9.46401075890913055e-04,-9.46391495873490042e-04
2.63850000000000007e+00,2.63850000000000007e+00,1.43643441928134524e-01,-1.08884298687064174e-01,-1.08882654484089084e-01,-6.22316336009900279e-04,-6.22306938747086021e-04,-3.11153469373542956e-04,-9.33469805383443235e-04,-9.33460408120628977e-04
2.64575000000000005e+00,2.64575000000000005e+00,1.42857284438915849e-01,-1.07991631768303620e-01,-1.07990009969888195e-01,-6.13836394373043644e-04,-6.13827175891246287e-04,-3.06913587945623143e-04,-9.20749982318666733e-04,-9.20740763836869376e-04
2.65300000000000002e+00,2.65300000000000002e+00,1.42077563267494128e-01,-1.07108696078469734e-01,-1.07107096319256787e-01,-6.05494737127949107e-04,-6.05485693550540573e-04,-3.02742846775270287e-04,-9.08237583903219394e-04,-9.08228540325810860e-04
2.66025000000000000e+00,2.66025000000000000e+00,1.41304208345778060e-01,-1.06235359374005967e-01,-1.06233781295576021e-01,-5.97288740534200006e-04,-5.97279868078894722e-04,-2.98639934039447361e-04,-8.95928674573647421e-04,-8.95919802118342028e-04
2.66749999999999998e+00,2.66749999999999998e+00,1.40537150556571039e-01,-1.05371491562092245e-01,-1.05369934812799285e-01,-5.89215837590803928e-04,-5.89207132567035486e-04,-2.94603566283517743e-04,-8.83819403874321671e-04,-8.83810698850553229e-04
2.67475000000000041e+00,2.67475000000000041e+00,1.39776321718127705e-01,-1.04516964659913114e-01,-1.04515428894758525e-01,-5.81273516659336288e-04,-5.81264975465903429e-04,-2.90632487732951715e-04,-8.71906004392287949e-04,-8.71897463198855090e-04
2.68200000000000038e+00,2.68200000000000038e+00,1.39021654569002256e-01,-1.03671652754881549e-01,-1.03670137635348422e-01,-5.73459320124535075e-04,-5.73450939247079289e-04,-2.86725469623539590e-04,-8.60184789748074611e-04,-8.60176408870618825e-04
2.68925000000000036e+00,2.68925000000000036e+00,1.38273082753181925e-01,-1.02835431965637270e-01,-1.02833937159566347e-01,-5.65770843090357889e-04,-5.65762619099124107e-04,-2.82881309549562053e-04,-8.48652152639919888e-04,-8.48643928648686215e-04
2.69650000000000034e+00,2.69650000000000034e+00,1.37530540805500506e-01,-1.02008180403933224e-01,-1.02006705585388824e-01,-5.58205732111197389e-04,-5.58197661658788057e-04,-2.79098830829394083e-04,-8.37304562940591472e-04,-8.37296492488182140e-04
2.70375000000000032e+00,2.70375000000000032e+00,1.36793964137324892e-01,-1.01189778137340980e-01,-1.01188322986463158e-01,-5.50761683956953988e-04,-5.50753763776056036e-04,-2.75376881888027964e-04,-8.26138565844981897e-04,-8.26130645664084054e-04
2.71100000000000030e+00,2.71100000000000030e+00,1.36063289022509082e-01,-1.00380107152709286e-01,-1.00378671355595028e-01,-5.43436444410724155e-04,-5.43428671312041534e-04,-2.71714335656020767e-04,-8.15150780066744868e-04,-8.15143006968062356e-04
2.71825000000000028e+00,2.71825000000000028e+00,1.35338452583610602e-01,-9.95790513204291017e-02,-9.95776345690135845e-02,-5.36227807098544696e-04,-5.36220177968776230e-04,-2.68110088984388115e-04,-8.04337896082932811e-04,-8.04330266953164346e-04
2.72550000000000026e+00,2.72550000000000026e+00,1.34619392778362851e-01,-9.87864963594766721e-02,-9.87850983513944847e-02,-5.29133612350206339e-04,-5.29126124149957447e-04,-2.64563062074978724e-04,-7.93696674425185063e-04,-7.93689186224936171e-04
2.73275000000000023e+00,2.73275000000000023e+00,1.33906048386398191e-01,-9.80023298031529322e-02,-9.80009502416234052e-02,-5.22151746089893963e-04,-5.22144395851762604e-04,-2.61072197925881302e-04,-7.83223944015775265e-04,-7.83216593777643906e-04
2.74000000000000021e+00,2.74000000000000021e+00,1.33198358996217153e-01,-9.72264409655689832e-02,-9.72250795592825845e-02,-5.15280138756148837e-04,-5.15272923582856565e-04,-2.57636461791428282e-04,-7.72916600547577173e-04,-7.72909385374284793e-04
2.74725000000000019e+00,2.74725000000000019e+00,1.32496264992397444e-01,-9.64587209088438868e-02,-9.64573773718427063e-02,-5.08516764250217562e-04,-5.08509681312749036e-04,-2.54254840656374518e-04,-7.62771604906592026e-04,-7.62764521969123499e-04
2.75450000000000017e+00,2.75450000000000017e+00,1.31799707543038908e-01,-9.56990624109739230e-02,-9.56977364625441335e-02,-5.01859638911843577e-04,-5.01852685447688089e-04,-2.50926342723843991e-04,-7.52785981635687622e-04,-7.52779028171532026e-04
2.76175000000000015e+00,2.76175000000000015e+00,1.31108628587438325e-01,-9.49473599343999553e-02,-9.49460512989505345e-02,-4.95306820521936356e-04,-4.95299993833294024e-04,-2.47649996916647012e-04,-7.42956817438583314e-04,-7.42949990749940982e-04
2.76900000000000013e+00,2.76900000000000013e+00,1.30422970823990125e-01,-9.42035095951894164e-02,-9.42022180021597072e-02,-4.88856407330996484e-04,-4.88849704783172654e-04,-2.44424852391586327e-04,-7.33281259722582757e-04,-7.33274557174758927e-04
2.77625000000000011e+00,2.77625000000000011e+00,1.29742677698308106e-01,-9.34674091329004142e-02,-9.34661343166559994e-02,-4.82506537112991512e-04,-4.82499956132762648e-04,-2.41249978066381297e-04,-7.23756515179372782e-04,-7.23749934199143918e-04
2.78350000000000009e+00,2.78350000000000009e+00,1.29067693391563071e-01,-9.27389578810728921e-02,-9.27376995807889792e-02,-4.76255386243746920e-04,-4.76248924317697548e-04,-2.38124462158848747e-04,-7.14379848402595693e-04,-7.14373386476546321e-04
2.79075000000000006e+00,2.79075000000000006e+00,1.28397962809032540e-01,-9.20180567382953285e-02,-9.20168146978643936e-02,-4.70101168802970033e-04,-4.70094823475987705e-04,-2.35047411737993907e-04,-7.05148580540963885e-04,-7.05142235213981612e-04
2.79800000000000004e+00,2.79800000000000004e+00,1.27733431568857775e-01,-9.13046081398949383e-02,-9.13033821078325786e-02,-4.64042135699552086e-04,-4.64035904573344463e-04,-2.32017952286672232e-04,-6.96060087986224291e-04,-6.96053856860016722e-04
2.80525000000000002e+00,2.80525000000000002e+00,1.27074045991004081e-01,-9.05985160302087422e-02,-9.05973057595608755e-02,-4.58076573819343790e-04,-4.58070454550993020e-04,-2.29035227275496537e-04,-6.87111801094840327e-04,-6.87105681826489503e-04
2.81250000000000000e+00,2.81250000000000000e+00,1.26419753086419756e-01,-8.98996858354319528e-02,-8.98984910836762713e-02,-4.52202805194822891e-04,-4.52196795495340531e-04,-2.26098397747670238e-04,-6.78301202942493183e-04,-6.78295193243010769e-04
2.81974999999999998e+00,2.81974999999999998e+00,1.25770500546390301e-01,-8.92080244370117015e-02,-8.92068449659652873e-02,-4.46419186195939454e-04,-4.46413283828882160e-04,-2.23206641914441053e-04,-6.69625828110380480e-04,-6.69619925743323240e-04
2.82699999999999996e+00,2.82699999999999996e+00,1.25126236732083090e-01,-8.85234401455843312e-02,-8.85222757213180722e-02,-4.40724106741603868e-04,-4.40718309521751482e-04,-2.20359154760875714e-04,-6.61083261502479636e-04,-6.61077464282627250e-04
2.83424999999999994e+00,2.83424999999999994e+00,1.24486910664279346e-01,-8.78458426754473720e-02,-8.78446930682045268e-02,-4.35115989531255083e-04,-4.35110295323335773e-04,-2.17555147661667914e-04,-6.52671137192922996e-04,-6.52665442985003686e-04
2.84149999999999991e+00,2.84149999999999991e+00,1.23852472013289111e-01,-8.71751431195626481e-02,-8.71740081036699727e-02,-4.29593289295991979e-04,-4.29587696013396865e-04,-2.14793848006698487e-04,-6.44387137302690439e-04,-6.44381544020095325e-04
2.84874999999999989e+00,2.84874999999999989e+00,1.23222871089045685e-01,-8.65112539250620927e-02,-8.65101332788385663e-02,-4.24154492068640979e-04,-4.24148997672153122e-04,-2.12074498836076561e-04,-6.36228990904717513e-04,-6.36223496508229710e-04
2.85599999999999987e+00,2.85599999999999987e+00,1.22598058831375714e-01,-8.58540888692296278e-02,-8.58529823749129700e-02,-4.18798114472160440e-04,-4.18792716968796423e-04,-2.09396358484398158e-04,-6.28194472956558570e-04,-6.28189075453194608e-04
2.86324999999999985e+00,2.86324999999999985e+00,1.21977986800441862e-01,-8.52035630359839757e-02,-8.52024704796590371e-02,-4.13522703026050504e-04,-4.13517400467934386e-04,-2.06758700233967193e-04,-6.20281403260017697e-04,-6.20276100701901579e-04
2.87049999999999983e+00,2.87049999999999983e+00,1.21362607167353961e-01,-8.45595927928481927e-02,-8.45585139643643680e-02,-4.08326833470253568e-04,-4.08321623953460631e-04,-2.04160811976730370e-04,-6.12487645446983938e-04,-6.12482435930190947e-04
2.87774999999999981e+00,2.87774999999999981e+00,1.20751872704945570e-01,-8.39220957683703972e-02,-8.39210304612600655e-02,-4.03209110105944783e-04,-4.03203991769373097e-04,-2.01601995884686575e-04,-6.04811105990631331e-04,-6.04805987654059699e-04
2.88499999999999979e+00,2.88499999999999979e+00,1.20145736778712584e-01,-8.32909908299885871e-02,-8.32899388413952113e-02,-3.98168165152762682e-04,-3.98163136177073784e-04,-1.99081568088536892e-04,-5.97249733241299601e-04,-5.97244704265610703e-04
2.89224999999999977e+00,2.89224999999999977e+00,1.19544153337910741e-01,-8.26661980623413228e-02,-8.26651591929540991e-02,-3.93202658122087420e-04,-3.93197716728699634e-04,-1.96598858364349844e-04,-5.89801516486437210e-04,-5.89796575093049424e-04
2.89950000000000019e+00,2.89950000000000019e+00,1.18947076906808599e-01,-8.20476387460278289e-02,-8.20466128000059275e-02,-3.88311275205991638e-04,-3.88306419656043523e-04,-1.94153209828021761e-04,-5.82464485034013373e-04,-5.82459629484065257e-04
2.90675000000000017e+00,2.90675000000000017e+00,1.18354462576093306e-01,-8.14352353367695514e-02,-8.14342221216776824e-02,-3.83492728681253663e-04,-3.83487957274641835e-04,-1.91743978637320917e-04,-5.75236707318574608e-04,-5.75231935911962779e-04
2.91400000000000015e+00,2.91400000000000015e+00,1.17766265994425426e-01,-8.08289114450122526e-02,-8.08279107717401607e-02,-3.78745756328251919e-04,-3.78741067402612556e-04,-1.89370533701306278e-04,-5.68116290029558224e-04,-5.68111601103918860e-04
2.92125000000000012e+00,2.92125000000000012e+00,1.17182443360140623e-01,-8.02285918158833766e-02,-8.02276034985986292e-02,-3.74069120863980810e-04,-3.74064512793846789e-04,-1.87032256396923394e-04,-5.61101377260904205e-04,-5.61096769190770183e-04
2.92850000000000010e+00,2.92850000000000010e+00,1.16602951413095124e-01,-7.96342023096023865e-02,-7.96332261656787638e-02,-3.69461609389302439e-04,-3.69457080585163552e-04,-1.84728540292581749e-04,-5.54190149681884161e-04,-5.54185620877745274e-04
2.93575000000000008e+00,2.93575000000000008e+00,1.16027747426651395e-01,-7.90456698822517012e-02,-7.90447057321988500e-02,-3.64922032849660221e-04,-3.64917581757047784e-04,-1.82458790878523892e-04,-5.47380823728184059e-04,-5.47376372635571731e-04
2.94300000000000006e+00,2.94300000000000006e+00,1.15456789199802484e-01,-7.84629225669117858e-02,-7.84619702343204023e-02,-3.60449225508948962e-04,-3.60444850607610084e-04,-1.80222425303805069e-04,-5.40671650812754004e-04,-5.40667275911415127e-04
2.95025000000000004e+00,2.95025000000000004e+00,1.14890035049431183e-01,-7.78858894551879288e-02,-7.78849487666680301e-02,-3.56042044436351670e-04,-3.56037744239407806e-04,-1.78018872119703903e-04,-5.34060916556055600e-04,-5.34056616359111737e-04
2.95750000000000002e+00,2.95750000000000002e+00,1.14327443802702267e-01,-7.73145006790842970e-02,-7.73135714642111671e-02,-3.51699369005628918e-04,-3.51695142058786080e-04,-1.75847571029393067e-04,-5.27546940035021985e-04,-5.27542713088179202e-04
2.96475000000000000e+00,2.96475000000000000e+00,1.13768974789584462e-01,-7.67486873932519131e-02,-7.67477694844991704e-02,-3.47420100406685601e-04,-3.47415945287401205e-04,-1.73707972643700629e-04,-5.21128073050386204e-04,-5.21123917931101861e-04
2.97200000000000042e+00,2.97200000000000042e+00,1.13214587835500091e-01,-7.61883817575519373e-02,-7.61874749902423098e-02,-3.43203161168856080e-04,-3.43199076485602172e-04,-1.71599538242801086e-04,-5.14802699411657139e-04,-5.14798614728403285e-04
2.97925000000000040e+00,2.97925000000000040e+00,1.12664243254099919e-01,-7.56335169199875423e-02,-7.56326211322311953e-02,-3.39047494695870024e-04,-3.39043479087354938e-04,-1.69521739543677523e-04,-5.08569234239547520e-04,-5.08565218631032434e-04
2.98650000000000038e+00,2.98650000000000038e+00,1.12117901840160267e-01,-7.50840269999386578e-02,-7.50831420325868137e-02,-3.34952064811927324e-04,-3.34948116946400757e-04,-1.67474058473200351e-04,-5.02426123285127702e-04,-5.02422175419601135e-04
2.99375000000000036e+00,2.99375000000000036e+00,1.11575524862600806e-01,-7.45398470717413275e-02,-7.45389727683345577e-02,-3.30915855318805459e-04,-3.30911973893352820e-04,-1.65455986946676437e-04,-4.96371842265481869e-04,-4.96367960840029231e-04
3.00099999999999989e+00,3.00099999999999989e+00,1.11037074057620047e-01,-7.40009131485912519e-02,-7.40000493552949307e-02,-3.26937869563647939e-04,-3.26934053303442088e-04,-1.63467026651721071e-04,-4.90404896215369010e-04,-4.90401079955163160e-04
3.00825000000000031e+00,3.00825000000000031e+00,1.10502511621946242e-01,-7.34671621667164487e-02,-7.34663087322837138e-02,-3.23017130016938826e-04,-3.23013377674627119e-04,-1.61506688837313560e-04,-4.84523818854252358e-04,-4.84520066511940706e-04
3.01550000000000029e+00,3.01550000000000029e+00,1.09971800206202619e-01,-7.29385319699007439e-02,-7.29376887456160555e-02,-3.19152677860786230e-04,-3.19148988215803948e-04,-1.59574494107901974e-04,-4.78727171968688177e-04,-4.78723482323705949e-04
3.02275000000000027e+00,3.02275000000000027e+00,1.09444902908382685e-01,-7.24149612942746046e-02,-7.24141281339063247e-02,-3.15343572586902201e-04,-3.15339944444839051e-04,-1.57669972222419552e-04,-4.73013544809321781e-04,-4.73009916667258630e-04
3.03000000000000025e+00,3.03000000000000025e+00,1.08921783267435651e-01,-7.18963897534008467e-02,-7.18955665131588428e-02,-3.11588891604179280e-04,-3.11585323796179342e-04,-1.55792661898089644e-04,-4.67381553502268924e-04,-4.67377985694268985e-04
3.03725000000000023e+00,3.03725000000000023e+00,1.08402405256958365e-01,-7.13827578236614357e-02,-7.13819443621423050e-02,-3.07887729855660841e-04,-3.07884221237780451e-04,-1.53942110618890198e-04,-4.61829840474551039e-04,-4.61826331856670649e-04
3.04450000000000021e+00,3.04450000000000021e+00,1.07886733278992564e-01,-7.08740068298920889e-02,-7.08732030080424097e-02,-3.04239199444460877e-04,-3.04235748897116606e-04,-1.52117874448558330e-04,-4.56357073893019207e-04,-4.56353623345674936e-04
3.05175000000000018e+00,3.05175000000000018e+00,1.07374732157924938e-01,-7.03700789313206343e-02,-7.03692846123862847e-02,-3.00642429268664017e-04,-3.00639035696031098e-04,-1.50319517848015549e-04,-4.50961947116679566e-04,-4.50958553544046647e-04
3.05900000000000016e+00,3.05900000000000016e+00,1.06866367134488410e-01,-6.98709171077469549e-02,-6.98701321572333528e-02,-2.97096564664731913e-04,-2.97093226994200681e-04,-1.48546613497100313e-04,-4.45643178161832200e-04,-4.45639840491300968e-04
3.06625000000000014e+00,3.06625000000000014e+00,1.06361603859862611e-01,-6.93764651460027082e-02,-6.93756894316266554e-02,-2.93600767059383711e-04,-2.93597484240990664e-04,-1.46798742120495332e-04,-4.40399509179879042e-04,-4.40396226361485996e-04
3.07350000000000012e+00,3.07350000000000012e+00,1.05860408389871374e-01,-6.88866676266455258e-02,-6.88859010182992504e-02,-2.90154213629561402e-04,-2.90150984635482556e-04,-1.45075492317741278e-04,-4.35229705947302653e-04,-4.35226476953223806e-04
3.08075000000000010e+00,3.08075000000000010e+00,1.05362747179276253e-01,-6.84014699109152247e-02,-6.84007122806305212e-02,-2.86756096970412159e-04,-2.86752920794466372e-04,-1.43376460397233186e-04,-4.30132557367645372e-04,-4.30129381191699531e-04
3.08800000000000008e+00,3.08800000000000008e+00,1.04868587076163103e-01,-6.79208181279520318e-02,-6.79200693498465680e-02,-2.83405624771102720e-04,-2.83402500428189266e-04,-1.41701250214094660e-04,-4.25106874985197380e-04,-4.25103750642283926e-04
3.09525000000000006e+00,3.09525000000000006e+00,1.04377895316420957e-01,-6.74446591622110958e-02,-6.74439191124600324e-02,-2.80102019498012264e-04,-2.80098946023664896e-04,-1.40049473011832448e-04,-4.20151492509844712e-04,-4.20148419035497344e-04
3.10250000000000004e+00,3.10250000000000004e+00,1.03890639518311054e-01,-6.69729406411505579e-02,-6.69722091979442768e-02,-2.76844518085456583e-04,-2.76841494535347949e-04,-1.38420747267673975e-04,-4.15265265353130584e-04,-4.15262241803021951e-04
3.10975000000000001e+00,3.10975000000000001e+00,1.03406787677124273e-01,-6.65056109231292325e-02,-6.65048879666367276e-02,-2.73632371633508579e-04,-2.73629397082987373e-04,-1.36814698541493687e-04,-4.10447070175002293e-04,-4.10444095624481033e-04
3.11699999999999999e+00,3.11699999999999999e+00,1.02926308159925678e-01,-6.60426190855343265e-02,-6.60419044978669684e-02,-2.70464845112835986e-04,-2.70461918656474186e-04,-1.35230959328237120e-04,-4.05695804441073078e-04,-4.05692877984711333e-04
3.12424999999999997e+00,3.12424999999999997e+00,1.02449169700384021e-01,-6.55839149131320909e-02,-6.55832085783045610e-02,-2.67341217076369616e-04,-2.67338337827506469e-04,-1.33669168913753234e-04,-4.01010385990122824e-04,-4.01007506741259730e-04
3.13149999999999995e+00,3.13149999999999995e+00,1.01975341393685262e-01,-6.51294488866200894e-02,-6.51287506905222774e-02,-2.64260779377560530e-04,-2.64257946467899552e-04,-1.32128973233949776e-04,-3.96389752611510306e-04,-3.96386919701849328e-04
3.13874999999999993e+00,3.13874999999999993e+00,1.01504792691528040e-01,-6.46791721714103929e-02,-6.46784820017701628e-02,-2.61222836895196075e-04,-2.61220049474372566e-04,-1.30610024737186256e-04,-3.91832861632382358e-04,-3.91830074211558794e-04
3.14599999999999991e+00,3.14599999999999991e+00,1.01037493397199821e-01,-6.42330366066135028e-02,-6.42323543529560170e-02,-2.58226707264504901e-04,-2.58223964499647437e-04,-1.29111982249823746e-04,-3.87338689514328646e-04,-3.87335946749471183e-04
3.15325000000000033e+00,3.15325000000000033e+00,1.00573413660732122e-01,-6.37909946942061268e-02,-6.37903202478281861e-02,-2.55271720614342668e-04,-2.55269021689703173e-04,-1.27634510844851587e-04,-3.82906231459194282e-04,-3.82903532534554733e-04
3.16050000000000031e+00,3.16050000000000031e+00,1.00112523974133796e-01,-6.33529995884174468e-02,-6.33523328423564597e-02,-2.52357219310460617e-04,-2.52354563427029197e-04,-1.26177281713514599e-04,-3.78534501023975215e-04,-3.78531845140543796e-04
3.16775000000000029e+00,3.16775000000000029e+00,9.96547951667000748e-02,-6.29190050853098981e-02,-6.29183459343067297e-02,-2.49482557704624433e-04,-2.49479944079727413e-04,-1.24739972039863734e-04,-3.74222529744488194e-04,-3.74219916119591174e-04
3.17500000000000027e+00,3.17500000000000027e+00,9.92001984003968024e-02,-6.24889656125402482e-02,-6.24883139530058515e-02,-2.46647101889397918e-04,-2.46644529756318042e-04,-1.23322264878159021e-04,-3.69969366767556912e-04,-3.69966794634477036e-04
3.18225000000000025e+00,3.18225000000000025e+00,9.87487051653182374e-02,-6.20628362192956473e-02,-6.20621919492926263e-02,-2.43850229458443828e-04,-2.43847698066106003e-04,-1.21923849033053001e-04,-3.65774078491496856e-04,-3.65771547099159032e-04
3.18950000000000022e+00,3.18950000000000022e+00,9.83002872752170159e-02,-6.16405725664446180e-02,-6.16399355856510484e-02,-2.41091329272376563e-04,-2.41088837884969719e-04,-1.20544418942484833e-04,-3.61635748214861395e-04,-3.61633256827454579e-04
3.19675000000000020e+00,3.19675000000000020e+00,9.78549168631047961e-02,-6.12221309168479166e-02,-6.12215011265221168e-02,-2.38369801229827027e-04,-2.38367349126436816e-04,-1.19183674563218408e-04,-3.57553475793045408e-04,-3.57551023689655224e-04
3.20400000000000018e+00,3.20400000000000018e+00,9.74125663769227212e-02,-6.08074681258337080e-02,-6.08068454287907095e-02,-2.35685056043624213e-04,-2.35682642517917585e-04,-1.17841321258958806e-04,-3.53526377302583006e-04,-3.53523963776876404e-04
3.21125000000000016e+00,3.21125000000000016e+00,9.69732085752802037e-02,-6.03965416318557047e-02,-6.03959259324438752e-02,-2.33036515022050827e-04,-2.33034139381966843e-04,-1.16517069690983408e-04,-3.49553584713034235e-04,-3.49551209072950279e-04
3.21850000000000014e+00,3.21850000000000014e+00,9.65368165232608211e-02,-5.99893094473289423e-02,-5.99887006513971227e-02,-2.30423609855041439e-04,-2.30421271422451241e-04,-1.15210635711225634e-04,-3.45634245566267073e-04,-3.45631907133676875e-04
3.22575000000000012e+00,3.22575000000000012e+00,9.61033635882939385e-02,-5.95857301496192093e-02,-5.95851281644851211e-02,-2.27845782405122933e-04,-2.27843480515500579e-04,-1.13921740257750289e-04,-3.41767522662873250e-04,-3.41765220773250868e-04
3.23300000000000010e+00,3.23300000000000010e+00,9.56728234360913476e-02,-5.91857628721772500e-02,-5.91851676066138879e-02,-2.25302484502958673e-04,-2.25300218505126483e-04,-1.12650109252563228e-04,-3.37952593755521888e-04,-3.37950327757689697e-04
3.24025000000000007e+00,3.24025000000000007e+00,9.52451700266473689e-02,-5.87893672958657021e-02,-5.87887786600709006e-02,-2.22793177747578964e-04,-2.22790947003393536e-04,-1.11395473501696768e-04,-3.34188651249275718e-04,-3.34186420505090318e-04
3.24750000000000005e+00,3.24750000000000005e+00,9.48203776103012930e-02,-5.83965036404316962e-02,-5.83959215459900205e-02,-2.20317333311016548e-04,-2.20315137195031330e-04,-1.10157568597515652e-04,-3.30474901908532214e-04,-3.30472705792546968e-04
3.25475000000000003e+00,3.25475000000000003e+00,9.43984207238611206e-02,-5.80071326560940292e-02,-5.80065570159681229e-02,-2.17874431747134526e-04,-2.17872269646379312e-04,-1.08936134823189642e-04,-3.26810566570324154e-04,-3.26808404469568941e-04
3.26200000000000001e+00,3.26200000000000001e+00,9.39792741867879339e-02,-5.76212156153248500e-02,-5.76206463438307392e-02,-2.15463962804856018e-04,-2.15461834118560127e-04,-1.07730917059280064e-04,-3.23194879864136095e-04,-3.23192751177840177e-04
3.26924999999999999e+00,3.26924999999999999e+00,9.35629130974389017e-02,-5.72387143047761171e-02,-5.72381513175431109e-02,-2.13085425245513617e-04,-2.13083329384776513e-04,-1.06541664692388243e-04,-3.19627089937901860e-04,-3.19624994077164783e-04
3.27649999999999997e+00,3.27649999999999997e+00,9.31493128293686828e-02,-5.68595910172984276e-02,-5.68590342312642674e-02,-2.10738326664034473e-04,-2.10736263051633288e-04,-1.05368131525816644e-04,-3.16106458189851103e-04,-3.16104394577449918e-04
3.28374999999999995e+00,3.28374999999999995e+00,9.27384490276880885e-02,-5.64838085441596860e-02,-5.64832578775412777e-02,-2.08422183314277919e-04,-2.08420151384387841e-04,-1.04210075692193920e-04,-3.12632259006471840e-04,-3.12630227076581761e-04
3.29099999999999993e+00,3.29099999999999993e+00,9.23302976054783675e-02,-5.61113301673765719e-02,-5.61107855396404537e-02,-2.06136519938113037e-04,-2.06134519136031704e-04,-1.03067259568015866e-04,-3.09203779506128889e-04,-3.09201778704047583e-04
3.29824999999999990e+00,3.29824999999999990e+00,9.19248347402611271e-02,-5.57421196521632467e-02,-5.57415809840134183e-02,-2.03880869598173695e-04,-2.03878899380114222e-04,-1.01939449690057111e-04,-3.05820319288230779e-04,-3.05818349070171333e-04
3.30550000000000033e+00,3.30550000000000033e+00,9.15220368705219889e-02,-5.53761412395399333e-02,-5.53756084528948603e-02,-2.01654773514367607e-04,-2.01652833347215480e-04,-1.00826416673607754e-04,-3.02481190187975347e-04,-3.02479250020823247e-04
3.31275000000000031e+00,3.31275000000000031e+00,9.11218806922877711e-02,-5.50133596390667279e-02,-5.50128326570298171e-02,-1.99457780903933421e-04,-1.99455870264984121e-04,-9.97279351324920467e-05,-2.99185716036425454e-04,-2.99183805397476154e-04
3.32000000000000028e+00,3.32000000000000028e+00,9.07243431557555324e-02,-5.46537400216786651e-02,-5.46532187685274257e-02,-1.97289448824881816e-04,-1.97287567201650458e-04,-9.86437836008252292e-05,-2.95933232425707059e-04,-2.95931350802475701e-04
3.32725000000000026e+00,3.32725000000000026e+00,9.03294014619734353e-02,-5.42972480126762136e-02,-5.42967324138393104e-02,-1.95149342022946678e-04,-1.95147488912937378e-04,-9.75737444564687024e-05,-2.92723086479415367e-04,-2.92721233369406066e-04
3.33450000000000024e+00,3.33450000000000024e+00,8.99370330595717221e-02,-5.39438496848250182e-02,-5.39433396668596299e-02,-1.93037032781803058e-04,-1.93035207692283521e-04,-9.65176038461417472e-05,-2.89554636627944832e-04,-2.89552811538425269e-04
3.34175000000000022e+00,3.34175000000000022e+00,8.95472156415434706e-02,-5.35935115515719929e-02,-5.35930070421446608e-02,-1.90952100776509815e-04,-1.90950303224302065e-04,-9.54751516121510324e-05,-2.86427252388660875e-04,-2.86425454836453097e-04
3.34900000000000020e+00,3.34900000000000020e+00,8.91599271420739359e-02,-5.32462005603830946e-02,-5.32457014882495860e-02,-1.88894132930127244e-04,-1.88892362441398718e-04,-9.44461812206993592e-05,-2.83340314150826590e-04,-2.83338543662098091e-04
3.35625000000000018e+00,3.35625000000000018e+00,8.87751457334179234e-02,-5.29018840861841255e-02,-5.29013903811801356e-02,-1.86862723273376562e-04,-1.86860979383472958e-04,-9.34304896917365063e-05,-2.80293212965113082e-04,-2.80291469075209451e-04
3.36350000000000016e+00,3.36350000000000016e+00,8.83928498228242626e-02,-5.25605299249471969e-02,-5.25600415179570471e-02,-1.84857472807427699e-04,-1.84855755060631198e-04,-9.24278775303155853e-05,-2.77285350337743298e-04,-2.77283632590946769e-04
