x,r,b,b_prime_fd,b_prime_exact,rho_fd,rho_exact,p_radial,nec_fd,nec_exact
2.34125000000000005e+00,2.34125000000000005e+00,6.53545915562172119e-01,-1.39572841951576265e-01,-1.39572005459086407e-01,-1.01313071294594783e-03,-1.01312464101805159e-03,-2.02624928203610317e-03,-3.03937999498205078e-03,-3.03937392305415454e-03
2.34850000000000003e+00,2.34850000000000003e+00,6.52536362582369134e-01,-1.38927027740898268e-01,-1.38926200251728582e-01,-1.00222620883123545e-03,-1.00222023928487106e-03,-2.00444047856974212e-03,-3.00666668740097757e-03,-3.00666071785461297e-03
2.35575000000000001e+00,2.35575000000000001e+00,6.51531473659929139e-01,-1.38286178614286825e-01,-1.38285360004229890e-01,-9.91472142460915863e-04,-9.91466273262163423e-04,-1.98293254652432685e-03,-2.97440468898524293e-03,-2.97439881978649005e-03
2.36299999999999999e+00,2.36299999999999999e+00,6.50531212992461971e-01,-1.37650241294551279e-01,-1.37649431441485809e-01,-9.80865984956575537e-04,-9.80860214117982958e-04,-1.96172042823596635e-03,-2.94258641319254189e-03,-2.94258064235394931e-03
2.37024999999999997e+00,2.37024999999999997e+00,6.49535545161158190e-01,-1.37019163237269481e-01,-1.37018362021128187e-01,-9.70405257526605215e-04,-9.70399583106052962e-04,-1.94079916621210592e-03,-2.91120442373871136e-03,-2.91119874931815899e-03
2.37750000000000039e+00,2.37750000000000039e+00,6.48544435125521512e-01,-1.36392892618538042e-01,-1.36392099921245291e-01,-9.60087530325260904e-04,-9.60081950424640897e-04,-1.92016390084928179e-03,-2.88025143117454259e-03,-2.88024585127392291e-03
2.38475000000000037e+00,2.38475000000000037e+00,6.47557848218189291e-01,-1.35771378322893099e-01,-1.35770594028344516e-01,-9.49910421340595108e-04,-9.49904934104814553e-04,-1.89980986820962911e-03,-2.84972028955022411e-03,-2.84971480231444377e-03
2.39200000000000035e+00,2.39200000000000035e+00,6.46575750139839589e-01,-1.35154569931515312e-01,-1.35153793925551741e-01,-9.39871595311254828e-04,-9.39866198927223465e-04,-1.87973239785444650e-03,-2.81960399316570111e-03,-2.81959859678167007e-03
2.39925000000000033e+00,2.39925000000000033e+00,6.45598106954182294e-01,-1.34542417710726170e-01,-1.34541649881042447e-01,-9.29968762671414179e-04,-9.29963455366602403e-04,-1.85992691073320459e-03,-2.78989567340461866e-03,-2.78989036609980688e-03
2.40650000000000031e+00,2.40650000000000031e+00,6.44624885083034060e-01,-1.33934872600519839e-01,-1.33934112836699343e-01,-9.20199678521304372e-04,-9.20194458563202322e-04,-1.84038891712640508e-03,-2.76058859564770956e-03,-2.76058337568960751e-03
2.41375000000000028e+00,2.41375000000000028e+00,6.43656051301474741e-01,-1.33331886203549743e-01,-1.33331134396991124e-01,-9.10562141625532876e-04,-9.10557007320382029e-04,-1.82111401464076406e-03,-2.73167615626629693e-03,-2.73167102196114620e-03
2.42100000000000026e+00,2.42100000000000026e+00,6.42691572733082528e-01,-1.32733410774221738e-01,-1.32732666818067419e-01,-9.01053993436049753e-04,-9.01048943127616690e-04,-1.80209788625523338e-03,-2.70315187969128335e-03,-2.70314682938285018e-03
2.42825000000000024e+00,2.42825000000000024e+00,6.41731416845248592e-01,-1.32139399207886754e-01,-1.32138662997065476e-01,-8.91673117139064127e-04,-8.91668149208213684e-04,-1.78333629841642737e-03,-2.67500941555549139e-03,-2.67500444762464127e-03
2.43550000000000022e+00,2.43550000000000022e+00,6.40775551444568214e-01,-1.31549805030466871e-01,-1.31549076461623504e-01,-8.82417436727511392e-04,-8.82412549591030299e-04,-1.76482509918206060e-03,-2.64724253590957210e-03,-2.64723764877309101e-03
2.44275000000000020e+00,2.44275000000000020e+00,6.39823944672306744e-01,-1.30964582388166662e-01,-1.30963861359596090e-01,-8.73284916096049059e-04,-8.73280108205524226e-04,-1.74656021641104867e-03,-2.61984513250709773e-03,-2.61984032461657279e-03
2.45000000000000018e+00,2.45000000000000018e+00,6.38876564999939833e-01,-1.30383686037291113e-01,-1.30382972448967294e-01,-8.64273558158126310e-04,-8.64268827999481221e-04,-1.72853765599896266e-03,-2.59281121415708918e-03,-2.59280648399844377e-03
2.45725000000000016e+00,2.45725000000000016e+00,6.37933381224766061e-01,-1.29807071334454349e-01,-1.29806365087957287e-01,-8.55381403986423092e-04,-8.55376750078789259e-04,-1.71075350015757830e-03,-2.56613490414400128e-03,-2.56613025023636745e-03
2.46450000000000014e+00,2.46450000000000014e+00,6.36994362465590269e-01,-1.29234694226823876e-01,-1.29233995225317561e-01,-8.46606531973691625e-04,-8.46601952868640539e-04,-1.69320390573728108e-03,-2.53981043771097249e-03,-2.53980585860592162e-03
2.47175000000000011e+00,2.47175000000000011e+00,6.36059478158477076e-01,-1.28666511242613524e-01,-1.28665819390811592e-01,-8.37947057014860192e-04,-8.37942551295572935e-04,-1.67588510259114609e-03,-2.51383215960600606e-03,-2.51382765388671880e-03
2.47900000000000009e+00,2.47900000000000009e+00,6.35128698052572327e-01,-1.28102479481725595e-01,-1.28101794685875819e-01,-8.29401129709191097e-04,-8.29396695989768028e-04,-1.65879339197953606e-03,-2.48819452168872694e-03,-2.48819008796930408e-03
2.48625000000000007e+00,2.48625000000000007e+00,6.34201992205992160e-01,-1.27542556606599078e-01,-1.27541878774457940e-01,-8.20966935582328962e-04,-8.20962572507049964e-04,-1.64192514501409993e-03,-2.46289208059642878e-03,-2.46288771752114968e-03
2.49350000000000005e+00,2.49350000000000005e+00,6.33279330981776689e-01,-1.26986700833242594e-01,-1.26986029874027795e-01,-8.12642694327580378e-04,-8.12638400570040971e-04,-1.62527680114008194e-03,-2.43791949546766232e-03,-2.43791520171012313e-03
2.50075000000000003e+00,2.50075000000000003e+00,6.32360685043910076e-01,-1.26434870922388143e-01,-1.26434206746757982e-01,-8.04426659065514090e-04,-8.04422433327952138e-04,-1.60884486665590428e-03,-2.41327152572141847e-03,-2.41326729998385652e-03
2.50800000000000001e+00,2.50800000000000001e+00,6.31446025353401996e-01,-1.25887026170843797e-01,-1.25886368690869610e-01,-7.96317115621899261e-04,-7.96312956634491649e-04,-1.59262591326898330e-03,-2.38894302889088245e-03,-2.38893886990347495e-03
2.51524999999999999e+00,2.51524999999999999e+00,6.30535323164432837e-01,-1.25343126402995608e-01,-1.25342475532140507e-01,-7.88312381823189925e-04,-7.88308288343405510e-04,-1.57661657668681102e-03,-2.36492895851000105e-03,-2.36492486503021675e-03
2.52249999999999996e+00,2.52249999999999996e+00,6.29628550020558619e-01,-1.24803131962480052e-01,-1.24802487615571583e-01,-7.80410806809234917e-04,-7.80406777621162539e-04,-1.56081355524232486e-03,-2.34122436205156000e-03,-2.34122033286348740e-03
2.52974999999999994e+00,2.52974999999999994e+00,6.28725677750976875e-01,-1.24267003703998569e-01,-1.24266365797208594e-01,-7.72610770362589004e-04,-7.72606804276325236e-04,-1.54521360855265069e-03,-2.31782437891523991e-03,-2.31782041282897582e-03
2.53699999999999992e+00,2.53699999999999992e+00,6.27826678466850585e-01,-1.23734702985323963e-01,-1.23734071436115603e-01,-7.64910682254303989e-04,-7.64906778105151042e-04,-1.52981355621030230e-03,-2.29472423846460629e-03,-2.29472033431545345e-03
2.54424999999999990e+00,2.54424999999999990e+00,6.26931524557689746e-01,-1.23206191659349429e-01,-1.23205566386496962e-01,-7.57308981604857558e-04,-7.57305138252987401e-04,-1.51461027650597480e-03,-2.27191925811083247e-03,-2.27191541475896220e-03
2.55149999999999988e+00,2.55149999999999988e+00,6.26040188687790100e-01,-1.22681432066421792e-01,-1.22680812989964749e-01,-7.49804136261313504e-04,-7.49800352591035589e-04,-1.49960070518207161e-03,-2.24940484144338501e-03,-2.24940105777310731e-03
2.55874999999999986e+00,2.55874999999999986e+00,6.25152643792726614e-01,-1.22160387026745809e-01,-1.22159774067948534e-01,-7.42394642188994101e-04,-7.42390917108073402e-04,-1.48478183421614680e-03,-2.22717647640514101e-03,-2.22717275132422021e-03
2.56599999999999984e+00,2.56599999999999984e+00,6.24268863075902236e-01,-1.21643019832895050e-01,-1.21642412914244408e-01,-7.35079022877511219e-04,-7.35075355316731406e-04,-1.47015071063346281e-03,-2.20522973351097414e-03,-2.20522606595019433e-03
2.57324999999999982e+00,2.57324999999999982e+00,6.23388820005149613e-01,-1.21129294242507513e-01,-1.21128693287700318e-01,-7.27855828761265794e-04,-7.27852217673939932e-04,-1.45570443534787965e-03,-2.18356026410914533e-03,-2.18355665302181947e-03
2.58049999999999979e+00,2.58049999999999979e+00,6.22512488309385881e-01,-1.20619174471137569e-01,-1.20618579405035051e-01,-7.20723636653874196e-04,-7.20720081015167988e-04,-1.44144016203033598e-03,-2.16216379868421028e-03,-2.16216024304550407e-03
2.58774999999999977e+00,2.58774999999999977e+00,6.21639841975318186e-01,-1.20112625185178956e-01,-1.20112035933787706e-01,-7.13681049195657937e-04,-7.13677548002086435e-04,-1.42735509600417287e-03,-2.14103614519983070e-03,-2.14103264400625909e-03
2.59499999999999975e+00,2.59499999999999975e+00,6.20770855244200837e-01,-1.19609611494915669e-01,-1.19609027985395161e-01,-7.06726694314210912e-04,-7.06723246583302201e-04,-1.41344649316660462e-03,-2.12017318748081553e-03,-2.12016973974990704e-03
2.60225000000000017e+00,2.60225000000000017e+00,6.19905502608641967e-01,-1.19110098947764698e-01,-1.19109521108395025e-01,-6.99859224698089612e-04,-6.99855829467820804e-04,-1.39971165893564161e-03,-2.09957088363373111e-03,-2.09956748840346230e-03
2.60950000000000015e+00,2.60950000000000015e+00,6.19043758809458167e-01,-1.18614053521632457e-01,-1.18613481281750935e-01,-6.93077317282833312e-04,-6.93073973610897737e-04,-1.38614794722179547e-03,-2.07922526450462879e-03,-2.07922192083269310e-03
2.61675000000000013e+00,2.61675000000000013e+00,6.18185598832578287e-01,-1.18121441618249889e-01,-1.18120874908298132e-01,-6.86379672748223865e-04,-6.86376379711956257e-04,-1.37275275942391251e-03,-2.05913243217213660e-03,-2.05912913913586888e-03
2.62400000000000011e+00,2.62400000000000011e+00,6.17330997905993550e-01,-1.17632230056862852e-01,-1.17631668808306694e-01,-6.79765015028690783e-04,-6.79761771724257712e-04,-1.35952354344851542e-03,-2.03928855847720610e-03,-2.03928531517277335e-03
2.63125000000000009e+00,2.63125000000000009e+00,6.16479931496753841e-01,-1.17146386067801700e-01,-1.17145830213159871e-01,-6.73232090833779796e-04,-6.73228896376013887e-04,-1.34645779275202756e-03,-2.01968988358580724e-03,-2.01968668912804166e-03
2.63850000000000007e+00,2.63850000000000007e+00,6.15632375308010404e-01,-1.16663877286335094e-01,-1.16663326759145425e-01,-6.66779669180769005e-04,-6.66776522702647876e-04,-1.33355304540529553e-03,-2.00033271458606443e-03,-2.00032956810794341e-03
2.64575000000000005e+00,2.64575000000000005e+00,6.14788305276101954e-01,-1.16184671746566437e-01,-1.16184126481357258e-01,-6.60406540937743917e-04,-6.60403441589910308e-04,-1.32080688317982062e-03,-1.98121342411756475e-03,-1.98121032476973082e-03
2.65300000000000002e+00,2.65300000000000002e+00,6.13947697567685191e-01,-1.15708737875415579e-01,-1.15708197807705457e-01,-6.54111518377122015e-04,-6.54108465327573815e-04,-1.30821693065514741e-03,-1.96232844903226943e-03,-1.96232539598272145e-03
2.66025000000000000e+00,2.66025000000000000e+00,6.13110528576908398e-01,-1.15236044486771050e-01,-1.15235509553032314e-01,-6.47893434739845115e-04,-6.47890427173428715e-04,-1.29578085434685743e-03,-1.94367428908670255e-03,-1.94367128152028615e-03
2.66749999999999998e+00,2.66749999999999998e+00,6.12276774922626998e-01,-1.14766560775684923e-01,-1.14766030913332151e-01,-6.41751143809265795e-04,-6.41748180927319604e-04,-1.28349636185463921e-03,-1.92524750566390500e-03,-1.92524454278195870e-03
2.67475000000000041e+00,2.67475000000000041e+00,6.11446413445660975e-01,-1.14300256312681370e-01,-1.14299731460073065e-01,-6.35683519494882284e-04,-6.35680600514960253e-04,-1.27136120102992029e-03,-1.90704472052480268e-03,-1.90704180154488054e-03
2.68200000000000038e+00,2.68200000000000038e+00,6.10619421206093027e-01,-1.13837101038228639e-01,-1.13836581134618364e-01,-6.29689455425960082e-04,-6.29686579581281692e-04,-1.25937315916256317e-03,-1.88906261458852325e-03,-1.88905973874384497e-03
2.68925000000000036e+00,2.68925000000000036e+00,6.09795775480606705e-01,-1.13377065257175502e-01,-1.13376550242745497e-01,-6.23767864553698495e-04,-6.23765031093064296e-04,-1.24753006218612859e-03,-1.87129792673982709e-03,-1.87129509327919278e-03
2.69650000000000034e+00,2.69650000000000034e+00,6.08975453759863949e-01,-1.12920119633479032e-01,-1.12919609449260869e-01,-6.17917678763533281e-04,-6.17914886950622871e-04,-1.23582977390124596e-03,-1.85374745266477913e-03,-1.85374466085186894e-03
2.70375000000000032e+00,2.70375000000000032e+00,6.08158433745921267e-01,-1.12466235184804475e-01,-1.12465729772708495e-01,-6.12137848495034119e-04,-6.12135097608312146e-04,-1.22427019521662429e-03,-1.83640804371165830e-03,-1.83640529282493633e-03
2.71100000000000030e+00,2.71100000000000030e+00,6.07344693349684328e-01,-1.12015383277373815e-01,-1.12014882580170463e-01,-6.06427342371267174e-04,-6.06424631703629557e-04,-1.21284926340725933e-03,-1.81927660577852661e-03,-1.81927389511088878e-03
2.71825000000000028e+00,2.71825000000000028e+00,6.06534210688399300e-01,-1.11567535620878289e-01,-1.11567039582157496e-01,-6.00785146836389241e-04,-6.00782475694698701e-04,-1.20156495138939740e-03,-1.80235009822578675e-03,-1.80234742708409610e-03
2.72550000000000026e+00,2.72550000000000026e+00,6.05726964083181607e-01,-1.11122664263405113e-01,-1.11122172827587878e-01,-5.95210265801011072e-04,-5.95207633505922249e-04,-1.19041526701184450e-03,-1.78562553281285557e-03,-1.78562290051776686e-03
2.73275000000000023e+00,2.73275000000000023e+00,6.04922932056579987e-01,-1.10680741586527631e-01,-1.10680254698852787e-01,-5.89701720295943968e-04,-5.89699126181599193e-04,-1.17939825236319839e-03,-1.76909997265914235e-03,-1.76909737854479758e-03
2.74000000000000021e+00,2.74000000000000021e+00,6.04122093330176968e-01,-1.10241740300480728e-01,-1.10241257906966594e-01,-5.84258548133708279e-04,-5.84255991547306171e-04,-1.16851198309461234e-03,-1.75277053122832073e-03,-1.75276797464191851e-03
2.74725000000000019e+00,2.74725000000000019e+00,6.03324426822222981e-01,-1.09805633439343353e-01,-1.09805155486800060e-01,-5.78879803577208923e-04,-5.78877283878850000e-04,-1.15775456775770000e-03,-1.73663437133490892e-03,-1.73663185163655011e-03
2.75450000000000017e+00,2.75450000000000017e+00,6.02529911645306449e-01,-1.09372394356405778e-01,-1.09371920792395425e-01,-5.73564557016342379e-04,-5.73562073578602746e-04,-1.14712414715720549e-03,-1.72068870417354776e-03,-1.72068622073580824e-03
2.76175000000000015e+00,2.76175000000000015e+00,6.01738527104055176e-01,-1.08941996719508438e-01,-1.08941527492360843e-01,-5.68311894651228047e-04,-5.68309446859033090e-04,-1.13661889371806640e-03,-1.70493078836929444e-03,-1.70492834057709959e-03
2.76900000000000013e+00,2.76900000000000013e+00,6.00950252692873610e-01,-1.08514414506544199e-01,-1.08513949565343729e-01,-5.63120918182911392e-04,-5.63118505433260605e-04,-1.12623701086652099e-03,-1.68935792904943228e-03,-1.68935551629978160e-03
2.77625000000000011e+00,2.77625000000000011e+00,6.00165068093710286e-01,-1.08089622001045882e-01,-1.08089161295580410e-01,-5.57990744510952199e-04,-5.57988366212453955e-04,-1.11597673242490791e-03,-1.67396747693586011e-03,-1.67396509863736186e-03
2.78350000000000009e+00,2.78350000000000009e+00,5.99382953173858479e-01,-1.07667593787731164e-01,-1.07667137268521368e-01,-5.52920505437078406e-04,-5.52918161009908322e-04,-1.10583632201981664e-03,-1.65875682745689505e-03,-1.65875448302972486e-03
2.79075000000000006e+00,2.79075000000000006e+00,5.98603887983788163e-01,-1.07248304748281953e-01,-1.07247852366530172e-01,-5.47909347376188431e-04,-5.47907036251635304e-04,-1.09581407250327061e-03,-1.64372341987945904e-03,-1.64372110875490602e-03
2.79800000000000004e+00,2.79800000000000004e+00,5.97827852755008382e-01,-1.06831730057024288e-01,-1.06831281764654826e-01,-5.42956431072818646e-04,-5.42954152693306573e-04,-1.08590830538661315e-03,-1.62886473645943190e-03,-1.62886245807991972e-03
2.80525000000000002e+00,2.80525000000000002e+00,5.97054827897961271e-01,-1.06417845176856929e-01,-1.06417400926470243e-01,-5.38060931324723431e-04,-5.38058685143395473e-04,-1.07611737028679095e-03,-1.61417830161151438e-03,-1.61417605543018642e-03
2.81250000000000000e+00,2.81250000000000000e+00,5.96284793999943941e-01,-1.06006625855144421e-01,-1.06006185599990033e-01,-5.33222036711959832e-04,-5.33219822192365330e-04,-1.06643964438473066e-03,-1.59966168109669038e-03,-1.59965946657709599e-03
2.81974999999999998e+00,2.81974999999999998e+00,5.95517731823061669e-01,-1.05598048119638577e-01,-1.05597611813646894e-01,-5.28438949331673383e-04,-5.28436765947757335e-04,-1.05687353189551467e-03,-1.58531248122718805e-03,-1.58531029784327211e-03
2.82699999999999996e+00,2.82699999999999996e+00,5.94753622302209184e-01,-1.05192088274598916e-01,-1.05191655872339793e-01,-5.23710884539309025e-04,-5.23708731775034456e-04,-1.04741746355006891e-03,-1.57112834808937783e-03,-1.57112619532510326e-03
2.83424999999999994e+00,2.83424999999999994e+00,5.93992446543080033e-01,-1.04788722896870468e-01,-1.04788294353546807e-01,-5.19037070694889041e-04,-5.19034948044042391e-04,-1.03806989608808500e-03,-1.55710696678297393e-03,-1.55710484413212739e-03
2.84149999999999991e+00,2.84149999999999991e+00,5.93234185820204596e-01,-1.04387928832046839e-01,-1.04387504103502490e-01,-5.14416748914881569e-04,-5.14414655880951260e-04,-1.02882931176190274e-03,-1.54324606067678420e-03,-1.54324396764285400e-03
2.84874999999999989e+00,2.84874999999999989e+00,5.92478821575015302e-01,-1.03989683190754079e-01,-1.03989262233438406e-01,-5.09849172829701658e-04,-5.09847108925546872e-04,-1.01969421785109374e-03,-1.52954339068079540e-03,-1.52954132677664062e-03
2.85599999999999987e+00,2.85599999999999987e+00,5.91726335413938598e-01,-1.03593963344927431e-01,-1.03593546115885615e-01,-5.05333608346090254e-04,-5.05331573093741548e-04,-1.01066314618748310e-03,-1.51599675453357335e-03,-1.51599471928122453e-03
2.86324999999999985e+00,2.86324999999999985e+00,5.90976709106513898e-01,-1.03200746924144937e-01,-1.03200333381037970e-01,-5.00869333414572242e-04,-5.00867326345180806e-04,-1.00173465269036161e-03,-1.50260398610493374e-03,-1.50260197903554242e-03
2.87049999999999983e+00,2.87049999999999983e+00,5.90229924583538512e-01,-1.02810011812110247e-01,-1.02809601913175147e-01,-4.96455637802325090e-04,-4.96453658455822959e-04,-9.92907316911646135e-04,-1.48936295471397123e-03,-1.48936097536746899e-03
2.87774999999999981e+00,2.87774999999999981e+00,5.89485963935238333e-01,-1.02421736143092801e-01,-1.02421329847144194e-01,-4.92091822870407828e-04,-4.92089870795374743e-04,-9.84179741590749486e-04,-1.47627156446115742e-03,-1.47626961238612412e-03
2.88499999999999979e+00,2.88499999999999979e+00,5.88744809409463721e-01,-1.02035898298474592e-01,-1.02035495564898396e-01,-4.87777201355969173e-04,-4.87775276109463172e-04,-9.75550552218926344e-04,-1.46332775357489557e-03,-1.46332582832838952e-03
2.89224999999999977e+00,2.89224999999999977e+00,5.88006443409910484e-01,-1.01652476903353772e-01,-1.01652077692092752e-01,-4.83511097159084054e-04,-4.83509198306437320e-04,-9.67018396612874748e-04,-1.45052949377195875e-03,-1.45052759491931201e-03
2.89950000000000019e+00,2.89950000000000019e+00,5.87270848494365172e-01,-1.01271450823183784e-01,-1.01271055094734455e-01,-4.79292845134013097e-04,-4.79290972248685207e-04,-9.58581944497370413e-04,-1.43787478963138351e-03,-1.43787291674605557e-03
2.90675000000000017e+00,2.90675000000000017e+00,5.86538007372974235e-01,-1.00892799160504865e-01,-1.00892406875887880e-01,-4.75121790885053147e-04,-4.75119943548362031e-04,-9.50239887096724061e-04,-1.42536167798177726e-03,-1.42535983064508609e-03
2.91400000000000015e+00,2.91400000000000015e+00,5.85807902906537836e-01,-1.00516501251654233e-01,-1.00516112372432700e-01,-4.70997290566340754e-04,-4.70995468367423986e-04,-9.41990936734847972e-04,-1.41298822730118873e-03,-1.41298640510227201e-03
2.92125000000000012e+00,2.92125000000000012e+00,5.85080518104825309e-01,-1.00142536663611281e-01,-1.00142151151874248e-01,-4.66918710686254289e-04,-4.66916913221867972e-04,-9.33833826443735836e-04,-1.40075253712999013e-03,-1.40075073966560381e-03
2.92850000000000010e+00,2.92850000000000010e+00,5.84355836124915484e-01,-9.97708851908569727e-02,-9.97705030092052997e-02,-4.62885427915745329e-04,-4.62883654790078095e-04,-9.25767309580156298e-04,-1.38865273749590157e-03,-1.38865096437023445e-03
2.93575000000000008e+00,2.93575000000000008e+00,5.83633840269557891e-01,-9.94015268522758788e-02,-9.94011479638180762e-02,-4.58896828900645962e-04,-4.58895079725182582e-04,-9.17790159450365163e-04,-1.37668698835101107e-03,-1.37668523917554774e-03
2.94300000000000006e+00,2.94300000000000006e+00,5.82914513985557492e-01,-9.90344418881221600e-02,-9.90340662564657692e-02,-4.54952310077960437e-04,-4.54950584471327428e-04,-9.09901168942654857e-04,-1.36485347902061535e-03,-1.36485175341398229e-03
2.95025000000000004e+00,2.95025000000000004e+00,5.82197840862180072e-01,-9.86696107570423919e-02,-9.86692383462723643e-02,-4.51051277496021281e-04,-4.51049575083776143e-04,-9.02099150167552178e-04,-1.35315042766357340e-03,-1.35314872525132837e-03
2.95750000000000002e+00,2.95750000000000002e+00,5.81483804629580381e-01,-9.83070141330912861e-02,-9.83066449077904247e-02,-4.47193146638131297e-04,-4.47191467052747058e-04,-8.94382934105494225e-04,-1.34157608074362547e-03,-1.34157440115824128e-03
2.96475000000000000e+00,2.96475000000000000e+00,5.80772389157250268e-01,-9.79466329028824134e-02,-9.79462668281052828e-02,-4.43377342250261559e-04,-4.43375685130900339e-04,-8.86751370261800679e-04,-1.33012871251206224e-03,-1.33012705539270102e-03
2.97200000000000042e+00,2.97200000000000042e+00,5.80063578452488571e-01,-9.75884481627247169e-02,-9.75880852039852781e-02,-4.39603298172038057e-04,-4.39601663164391533e-04,-8.79203326328783065e-04,-1.31880662450082112e-03,-1.31880498949317471e-03
2.97925000000000040e+00,2.97925000000000040e+00,5.79357356658890765e-01,-9.72324412157945517e-02,-9.72320813390770700e-02,-4.35870457171172703e-04,-4.35868843927409517e-04,-8.71737687854819035e-04,-1.30760814502599168e-03,-1.30760653178222850e-03
2.98650000000000038e+00,2.98650000000000038e+00,5.78653708054859606e-01,-9.68785935694000955e-02,-9.68782367411450684e-02,-4.32178270781514962e-04,-4.32176678960117231e-04,-8.64353357920234463e-04,-1.29653162870174937e-03,-1.29653003688035180e-03
2.99375000000000036e+00,2.99375000000000036e+00,5.77952617052134521e-01,-9.65268869322670753e-02,-9.65265331193543991e-02,-4.28526199144328072e-04,-4.28524628409919267e-04,-8.57049256819838643e-04,-1.28557545596416677e-03,-1.28557388522975791e-03
3.00099999999999989e+00,3.00099999999999989e+00,5.77254068194341774e-01,-9.61773032118529159e-02,-9.61769523815964311e-02,-4.24913710852752925e-04,-4.24912160875978934e-04,-8.49824321751957977e-04,-1.27473803260471090e-03,-1.27473648262793702e-03
3.00825000000000031e+00,3.00825000000000031e+00,5.76558046155562609e-01,-9.58298245117177316e-02,-9.58294766318561475e-02,-4.21340282799512569e-04,-4.21338753256909264e-04,-8.42677506513818527e-04,-1.26401778931333115e-03,-1.26401625977072768e-03
3.01550000000000029e+00,3.01550000000000029e+00,5.75864535738921823e-01,-9.54844331289024240e-02,-9.54840881676209258e-02,-4.17805400027574042e-04,-4.17803890601571451e-04,-8.35607781203142794e-04,-1.25341318123071673e-03,-1.25341167180471414e-03
3.02275000000000027e+00,3.02275000000000027e+00,5.75173521875193550e-01,-9.51411115514275707e-02,-9.51407694773291762e-02,-4.14308555584193077e-04,-4.14307065962900062e-04,-8.28614131925800123e-04,-1.24292268750999320e-03,-1.24292119788870013e-03
3.03000000000000025e+00,3.03000000000000025e+00,5.74484989621426134e-01,-9.47998424557852104e-02,-9.47995032378590868e-02,-4.10849250377717280e-04,-4.10847780254697487e-04,-8.21695560509394973e-04,-1.23254481088711215e-03,-1.23254334076409251e-03
3.03725000000000023e+00,3.03725000000000023e+00,5.73798924159584667e-01,-9.44606087043950993e-02,-9.44602723120560733e-02,-4.07426993036962405e-04,-4.07425542111322083e-04,-8.14851084222644058e-04,-1.22227807725960652e-03,-1.22227662633396603e-03
3.04450000000000021e+00,3.04450000000000021e+00,5.73115310795212385e-01,-9.41233933432314984e-02,-9.41230597462986290e-02,-4.04041299773998488e-04,-4.04039867750209604e-04,-8.08079735500419425e-04,-1.21212103527441797e-03,-1.21211960325062892e-03
3.05175000000000018e+00,3.05175000000000018e+00,5.72434134956107843e-01,-9.37881795994357503e-02,-9.37878487681015477e-02,-4.00691694249474589e-04,-4.00690280837162106e-04,-8.01380561674323996e-04,-1.20207225592379864e-03,-1.20207084251148610e-03
3.05900000000000016e+00,3.05900000000000016e+00,5.71755382191020622e-01,-9.34549508788791172e-02,-9.34546227837562277e-02,-3.97377707440279020e-04,-3.97376312354341568e-04,-7.94752624708683136e-04,-1.19213033214896221e-03,-1.19212893706302460e-03
3.06625000000000014e+00,3.06625000000000014e+00,5.71079038168364028e-01,-9.31236907639672040e-02,-9.31233653760071695e-02,-3.94098877510725223e-04,-3.94097500470911232e-04,-7.88195000941822681e-04,-1.18229387845254796e-03,-1.18229250141273397e-03
3.07350000000000012e+00,3.07350000000000012e+00,5.70405088674943106e-01,-9.27943830112170076e-02,-9.27940603017639587e-02,-3.90854749685198464e-04,-3.90853390416260010e-04,-7.81706780832520020e-04,-1.17256153051771843e-03,-1.17256017124877992e-03
3.08075000000000010e+00,3.08075000000000010e+00,5.69733519614701422e-01,-9.24670115490613398e-02,-9.24666914898484849e-02,-3.87644876124155135e-04,-3.87643534355757466e-04,-7.75287068711514931e-04,-1.16293194483567007e-03,-1.16293060306727229e-03
3.08800000000000008e+00,3.08800000000000008e+00,5.69064317007481724e-01,-9.21415604756674611e-02,-9.21412430387761883e-02,-3.84468815802502814e-04,-3.84467491268980130e-04,-7.68934982537960478e-04,-1.15340379834046329e-03,-1.15340247380694072e-03
3.09525000000000006e+00,3.09525000000000006e+00,5.68397466987804245e-01,-9.18180140566988712e-02,-9.18176992145713911e-02,-3.81326134390017426e-04,-3.81324826830355536e-04,-7.62649653660711180e-04,-1.14397578805072861e-03,-1.14397448049106672e-03
3.10250000000000004e+00,3.10250000000000004e+00,5.67732955803659567e-01,-9.14963567231978914e-02,-9.14960444486155600e-02,-3.78216404134491997e-04,-3.78215113292169316e-04,-7.56430226584338741e-04,-1.13464663071883068e-03,-1.13464533987650811e-03
3.10975000000000001e+00,3.10975000000000001e+00,5.67070769815317899e-01,-9.11765730694185095e-02,-9.11762633355282376e-02,-3.75139203746855461e-04,-3.75137929369884974e-04,-7.50275858739770057e-04,-1.12541506248662552e-03,-1.12541378810965503e-03
3.11699999999999999e+00,3.11699999999999999e+00,5.66410895494153022e-01,-9.08586478507871220e-02,-9.08583406310800451e-02,-3.72094118288949550e-04,-3.72092860129723875e-04,-7.44185720259447751e-04,-1.11627983854839736e-03,-1.11627858038917168e-03
3.12424999999999997e+00,3.12424999999999997e+00,5.65753319421481438e-01,-9.05425659818490658e-02,-9.05422612501370627e-02,-3.69080739063325225e-04,-3.69079496878456045e-04,-7.38158993756912090e-04,-1.10723973282023731e-03,-1.10723849063536824e-03
