x,r,b,b_prime_fd,b_prime_exact,rho_fd,rho_exact,p_radial,nec_fd,nec_exact
1.14500000000000002e+00,1.14500000000000002e+00,9.66715380570721816e-01,-2.11077194101065402e-01,-2.11073227198847552e-01,-6.40605229022177518e-03,-6.40593189738091883e-03,-2.56237275895236788e-02,-3.20297798797454514e-02,-3.20296594869045950e-02
1.15225000000000000e+00,1.15225000000000000e+00,9.65191127031157503e-01,-2.09418320511261413e-01,-2.09414434157335100e-01,-6.27597751611377267e-03,-6.27586104746001919e-03,-2.51034441898400733e-02,-3.13794217059538486e-02,-3.13793052373000925e-02
1.15949999999999998e+00,1.15949999999999998e+00,9.63678814923308646e-01,-2.07782767595460882e-01,-2.07778959664361496e-01,-6.14933511402460803e-03,-6.14922241822845467e-03,-2.45968896729138187e-02,-3.07462247869384267e-02,-3.07461120911422733e-02
1.16674999999999995e+00,1.16674999999999995e+00,9.62178276901023311e-01,-2.06170064734209291e-01,-2.06166333169278626e-01,-6.02601389135686092e-03,-6.02590482381527761e-03,-2.41036192952611070e-02,-3.01296331866179670e-02,-3.01295241190763854e-02
1.17399999999999993e+00,1.17399999999999993e+00,9.60689348984662628e-01,-2.04579753651003671e-01,-2.04576096461810630e-01,-5.90590691742427960e-03,-5.90580133992421857e-03,-2.36232053596968743e-02,-2.95291122771211556e-02,-2.95290066996210937e-02
1.18124999999999991e+00,1.18124999999999991e+00,9.59211870473083872e-01,-2.03011388014886052e-01,-2.03007803274726756e-01,-5.78891133511664352e-03,-5.78880911551633154e-03,-2.31552364620653296e-02,-2.89441477971819731e-02,-2.89440455775816612e-02
1.18849999999999989e+00,1.18849999999999989e+00,9.57745683858446828e-01,-2.01464533058228312e-01,-2.01461018901650579e-01,-5.67492818197913758e-03,-5.67482919390468066e-03,-2.26993167756187227e-02,-2.83742449575978620e-02,-2.83741459695234025e-02
1.19575000000000009e+00,1.19575000000000009e+00,9.56290634743739432e-01,-1.99938765208827363e-01,-1.99935319829341290e-01,-5.56386222017578140e-03,-5.56376634273682280e-03,-2.22550653709472912e-02,-2.78189275911230743e-02,-2.78188317136841140e-02
1.20300000000000007e+00,1.20300000000000007e+00,9.54846571762918872e-01,-1.98433671735884332e-01,-1.98430293383815209e-01,-5.45562177485085179e-03,-5.45552889237304380e-03,-2.18221155694921787e-02,-2.72777373443430296e-02,-2.72776444618652233e-02
1.21025000000000005e+00,1.21025000000000005e+00,9.53413346503569126e-01,-1.96948850409413012e-01,-1.96945537389706493e-01,-5.35011858042996457e-03,-5.35002858219817828e-03,-2.14001143287927166e-02,-2.67502329092226820e-02,-2.67501429109908949e-02
1.21750000000000003e+00,1.21750000000000003e+00,9.51990813431982330e-01,-1.95483909172054382e-01,-1.95480659842296151e-01,-5.24726763441420250e-03,-5.24718041443304837e-03,-2.09887216577321969e-02,-2.62359892921463986e-02,-2.62359020721652444e-02
1.22475000000000001e+00,1.22475000000000001e+00,9.50578829820574511e-01,-1.94038465823140882e-01,-1.94035278591666555e-01,-5.14698705827016430e-03,-5.14690251503756128e-03,-2.05876100601502451e-02,-2.57345971184204103e-02,-2.57345125751878082e-02
1.23199999999999998e+00,1.23199999999999998e+00,9.49177255677546738e-01,-1.92612147714513071e-01,-1.92609021038463224e-01,-5.04919796503268230e-03,-5.04911600132200520e-03,-2.01964640052880243e-02,-2.52456619703207083e-02,-2.52455800066100286e-02
1.23924999999999996e+00,1.23924999999999996e+00,9.47785953678713877e-01,-1.91204591457193374e-01,-1.91201523840773435e-01,-4.95382433324878524e-03,-4.95374485590595413e-03,-1.98149794236238165e-02,-2.47688037568726017e-02,-2.47687242795297698e-02
1.24649999999999994e+00,1.24649999999999994e+00,9.46404789101417454e-01,-1.89815442638831655e-01,-1.89812432631652123e-01,-4.86079288693398552e-03,-4.86071580668548473e-03,-1.94428632267419389e-02,-2.43036561136759227e-02,-2.43035790334274228e-02
1.25375000000000014e+00,1.25375000000000014e+00,9.45033629760450911e-01,-1.88444355551425247e-01,-1.88441401746849618e-01,-4.77003298122000412e-03,-4.76995821248944393e-03,-1.90798328499577757e-02,-2.38498658311777807e-02,-2.38497910624472197e-02
1.26100000000000012e+00,1.26100000000000012e+00,9.43672345945921864e-01,-1.87090992928744981e-01,-1.87088093962315988e-01,-4.68147649338958999e-03,-4.68140395412417702e-03,-1.87256158164967046e-02,-2.34070923098862946e-02,-2.34070197706208807e-02
1.26825000000000010e+00,1.26825000000000010e+00,9.42320810362984096e-01,-1.85755025693140396e-01,-1.85752180241077092e-01,-4.59505771901735742e-03,-4.59498733052359377e-03,-1.83799493220943716e-02,-2.29750070411117308e-02,-2.29749366526179645e-02
1.27550000000000008e+00,1.27550000000000008e+00,9.40978898073371317e-01,-1.84436132711326195e-01,-1.84433339489096682e-01,-4.51071327294964419e-03,-4.51064495973791182e-03,-1.80425798389516473e-02,-2.25532931119012924e-02,-2.25532247986895591e-02
1.28275000000000006e+00,1.28275000000000006e+00,9.39646486438669992e-01,-1.83134000558780485e-01,-1.83131258319756379e-01,-4.42838199487196292e-03,-4.42831568450969843e-03,-1.77132627380387937e-02,-2.21416447329107549e-02,-2.21415784225484913e-02
1.29000000000000004e+00,1.29000000000000004e+00,9.38323455065268930e-01,-1.81848323292541636e-01,-1.81845630826602489e-01,-4.34800485923037168e-03,-4.34794048220024740e-03,-1.73917619288009896e-02,-2.17397667880313630e-02,-2.17397024110012362e-02
1.29725000000000001e+00,1.29725000000000001e+00,9.37009685750928134e-01,-1.80578802231693203e-01,-1.80576158364025463e-01,-4.26952488927412679e-03,-4.26946237884282508e-03,-1.70778495153713003e-02,-2.13473744046454271e-02,-2.13473118942141271e-02
1.30449999999999999e+00,1.30449999999999999e+00,9.35705062432909518e-01,-1.79325145745679038e-01,-1.79322549335551834e-01,-4.19288707502002596e-03,-4.19282636711194867e-03,-1.67713054684477947e-02,-2.09641925434678189e-02,-2.09641318355597434e-02
1.31174999999999997e+00,1.31174999999999997e+00,9.34409471137615633e-01,-1.78087069049908564e-01,-1.78084518989444579e-01,-4.11803829493363489e-03,-4.11797932800975208e-03,-1.64719173120390083e-02,-2.05899556069726423e-02,-2.05898966400487604e-02
1.31899999999999995e+00,1.31899999999999995e+00,9.33122799931685787e-01,-1.76864294008197476e-01,-1.76861789221320287e-01,-4.04492724113583984e-03,-4.04486995608161447e-03,-1.61794798243264544e-02,-2.02244070654622951e-02,-2.02243497804080671e-02
1.32624999999999993e+00,1.32624999999999993e+00,9.31844938874496931e-01,-1.75656548942171753e-01,-1.75654088383505547e-01,-3.97350434796686983e-03,-3.97344868798369527e-03,-1.58937947519347811e-02,-1.98672990999016509e-02,-1.98672434399184764e-02
1.33349999999999991e+00,1.33349999999999991e+00,9.30575779972024231e-01,-1.74463568447066564e-01,-1.74461151100866935e-01,-3.90372172373305241e-03,-3.90366763423484215e-03,-1.56146705369393721e-02,-1.95183922606724236e-02,-1.95183381711742134e-02
1.34074999999999989e+00,1.34074999999999989e+00,9.29315217132014371e-01,-1.73285093213678465e-01,-1.73282718092861165e-01,-3.83553308547840465e-03,-3.83548051399456962e-03,-1.53419220559782767e-02,-1.91774551414566827e-02,-1.91774025699728463e-02
1.34800000000000009e+00,1.34800000000000009e+00,9.28063146120425952e-01,-1.72120869856357217e-01,-1.72118536001562655e-01,-3.76889369663432243e-03,-3.76884259271745596e-03,-1.50753703708698256e-02,-1.88442640675041476e-02,-1.88442129635872820e-02
1.35525000000000007e+00,1.35525000000000007e+00,9.26819464519097358e-01,-1.70970650746767205e-01,-1.70968357225437628e-01,-3.70376030740497859e-03,-3.70371062254253253e-03,-1.48148424901701301e-02,-1.85186027975751087e-02,-1.85185531127126622e-02
1.36250000000000004e+00,1.36250000000000004e+00,9.25584071684597776e-01,-1.69834193853219517e-01,-1.69831939758641776e-01,-3.64009109775501397e-03,-3.64004278528377466e-03,-1.45601711411350986e-02,-1.82002622388901109e-02,-1.82002139264188720e-02
1.36975000000000002e+00,1.36975000000000002e+00,9.24356868708225643e-01,-1.68711262585098609e-01,-1.68709047035631610e-01,-3.57784562286728516e-03,-3.57779863789520159e-03,-1.43111945515808064e-02,-1.78890401744480898e-02,-1.78889931894760067e-02
1.37700000000000000e+00,1.37700000000000000e+00,9.23137758377113871e-01,-1.67601625642653573e-01,-1.67599447780884869e-01,-3.51698476096110480e-03,-3.51693906029070490e-03,-1.40677562411628213e-02,-1.75847410021239270e-02,-1.75846953014535262e-02
1.38424999999999998e+00,1.38424999999999998e+00,9.21926645136407208e-01,-1.66505056871585566e-01,-1.66502915863537521e-01,-3.45747066334937785e-03,-3.45742620540524575e-03,-1.38297048216209830e-02,-1.72871754849703609e-02,-1.72871310270262292e-02
1.39149999999999996e+00,1.39149999999999996e+00,9.20723435052475891e-01,-1.65421335122388768e-01,-1.65419230156750974e-01,-3.39926670663037375e-03,-3.39922345139001547e-03,-1.35968938055600619e-02,-1.69961605121904356e-02,-1.69961172569500774e-02
1.39874999999999994e+00,1.39874999999999994e+00,9.19528035777132602e-01,-1.64350244114203292e-01,-1.64348174401632297e-01,-3.34233744691107750e-03,-3.34229535583985575e-03,-1.33691814233594213e-02,-1.67115188702704996e-02,-1.67114767791992774e-02
1.40600000000000014e+00,1.40600000000000014e+00,9.18340356512819866e-01,-1.63291572303151611e-01,-1.63289537075536950e-01,-3.28664857596864439e-03,-3.28660761195655746e-03,-1.31464304478262281e-02,-1.64330790237948721e-02,-1.64330380597827869e-02
1.41325000000000012e+00,1.41325000000000012e+00,9.17160307978736933e-01,-1.62245112754781928e-01,-1.62243111264591705e-01,-3.23216687925423135e-03,-3.23212700655672956e-03,-1.29285080262269165e-02,-1.61606749054811483e-02,-1.61606350327836469e-02
1.42050000000000010e+00,1.42050000000000010e+00,9.15987802377875582e-01,-1.61210663020668221e-01,-1.61208694540280806e-01,-3.17886019565681880e-03,-3.17882137983761543e-03,-1.27152855193504600e-02,-1.58941457150072775e-02,-1.58941068991880763e-02
1.42775000000000007e+00,1.42775000000000007e+00,9.14822753364937347e-01,-1.60188025018861424e-01,-1.60186088839947005e-01,-3.12669737894176155e-03,-3.12665958681881007e-03,-1.25066383472752386e-02,-1.56333357262170014e-02,-1.56332979340940495e-02
1.43500000000000005e+00,1.43500000000000005e+00,9.13665076015102051e-01,-1.59177004918170439e-01,-1.59175100351063081e-01,-3.07564826078861710e-03,-3.07561146038196108e-03,-1.23024458415278426e-02,-1.53780941023164593e-02,-1.53780573019098032e-02
1.44225000000000003e+00,1.44225000000000003e+00,9.12514686793623797e-01,-1.58177413025988756e-01,-1.58175539399137421e-01,-3.02568361535148324e-03,-3.02564777583459558e-03,-1.21025911033383841e-02,-1.51282747186898669e-02,-1.51282388791729797e-02
1.44950000000000001e+00,1.44950000000000001e+00,9.11371503526225202e-01,-1.57189063679744834e-01,-1.57187220339121275e-01,-2.97677512527581151e-03,-2.97674021692794595e-03,-1.19069608677117838e-02,-1.48837359929875953e-02,-1.48837010846397302e-02
1.45674999999999999e+00,1.45674999999999999e+00,9.10235445370267571e-01,-1.56211775141599674e-01,-1.56209961450191781e-01,-2.92889534910027597e-03,-2.92886134326221124e-03,-1.17154453730488467e-02,-1.46443407221491222e-02,-1.46443067163110584e-02
1.46399999999999997e+00,1.46399999999999997e+00,9.09106432786672025e-01,-1.55245369496533669e-01,-1.55243584833789638e-01,-2.88201768998555064e-03,-2.88198455901606887e-03,-1.15279382360642738e-02,-1.44099559260498240e-02,-1.44099227950803422e-02
1.47124999999999995e+00,1.47124999999999995e+00,9.07984387512567825e-01,-1.54289672553481694e-01,-1.54287916314794882e-01,-2.83611636570565376e-03,-2.83608408294038980e-03,-1.13443363317615557e-02,-1.41804526974672086e-02,-1.41804204147019455e-02
1.47849999999999993e+00,1.47849999999999993e+00,9.06869232534646574e-01,-1.53344513749466671e-01,-1.53342785345729898e-01,-2.79116637984607591e-03,-2.79113491955915128e-03,-1.11645396782366069e-02,-1.39557060580826828e-02,-1.39556745977957586e-02
1.48574999999999990e+00,1.48574999999999990e+00,9.05760892063200540e-01,-1.52409726056752959e-01,-1.52408024913881973e-01,-2.74714349415684138e-03,-2.74711283152334965e-03,-1.09884513260933986e-02,-1.37355948202502395e-02,-1.37355641576167482e-02
1.49300000000000010e+00,1.49300000000000010e+00,9.04659291506823449e-01,-1.51485145892827688e-01,-1.51483471451243024e-01,-2.70402420200727437e-03,-2.70399431306639435e-03,-1.08159772522655774e-02,-1.35200014542728522e-02,-1.35199715653319709e-02
1.50024999999999986e+00,1.50024999999999986e+00,9.03564357447754651e-01,-1.50570613032869005e-01,-1.50568964747167938e-01,-2.66178570288921933e-03,-2.66175656451204858e-03,-1.06470262580481943e-02,-1.33088119609374132e-02,-1.33087828225602438e-02
1.50750000000000006e+00,1.50750000000000006e+00,9.02476017617846793e-01,-1.49665970525219905e-01,-1.49664347863656177e-01,-2.62040587793312693e-03,-2.62037746778829217e-03,-1.04815098711531687e-02,-1.31019157490862952e-02,-1.31018873389414613e-02
1.51475000000000004e+00,1.51475000000000004e+00,9.01394200875138996e-01,-1.48771064609015014e-01,-1.48769467053167015e-01,-2.57986326637908931e-03,-2.57983556290288527e-03,-1.03193422516115411e-02,-1.28992055179906299e-02,-1.28991778145144259e-02
1.52200000000000002e+00,1.52200000000000002e+00,9.00318837181016018e-01,-1.47885744634564276e-01,-1.47884171678879101e-01,-2.54013704297295423e-03,-2.54011002533841013e-03,-1.01604401013536388e-02,-1.27005771443265934e-02,-1.27005501266920489e-02
1.52925000000000000e+00,1.52925000000000000e+00,8.99249857577937850e-01,-1.47009862985861162e-01,-1.47008314137312052e-01,-2.50120699623774872e-03,-2.50118064432673778e-03,-1.00047225773069511e-02,-1.25059295735447003e-02,-1.25059032216336893e-02
1.53649999999999998e+00,1.53649999999999998e+00,8.98187194167721081e-01,-1.46143275005528039e-01,-1.46141749783228303e-01,-2.46305350758911678e-03,-2.46302780196472120e-03,-9.85211120785888482e-03,-1.23151647154480012e-02,-1.23151390098236065e-02
1.54375000000000018e+00,1.54375000000000018e+00,8.97130780090357627e-01,-1.45285838921871857e-01,-1.45284336856738056e-01,-2.42565753125408099e-03,-2.42563245313475893e-03,-9.70252981253903746e-03,-1.21281873437931176e-02,-1.21281622656737968e-02
1.55100000000000016e+00,1.55100000000000016e+00,8.96080549503353918e-01,-1.44437415778121192e-01,-1.44435936412532856e-01,-2.38900057496102851e-03,-2.38897610619563227e-03,-9.55590442478252908e-03,-1.19449049997435580e-02,-1.19448805309781622e-02
1.55825000000000014e+00,1.55825000000000014e+00,8.95036437561574916e-01,-1.43597869363738084e-01,-1.43596412251175171e-01,-2.35306468136730262e-03,-2.35304080441060565e-03,-9.41216321764242088e-03,-1.17652278990097239e-02,-1.17652040220530274e-02
1.56550000000000011e+00,1.56550000000000011e+00,8.93998380397579728e-01,-1.42767066147641231e-01,-1.42765630852376174e-01,-2.31783241019143695e-03,-2.31780910808141024e-03,-9.27123643232564097e-03,-1.15890688425170779e-02,-1.15890455404070516e-02
1.57275000000000009e+00,1.57275000000000009e+00,8.92966315102434072e-01,-1.41944875213383170e-01,-1.41943461310194557e-01,-2.28328682102192258e-03,-2.28326407735814519e-03,-9.13305630943258250e-03,-1.14163431304545055e-02,-1.14163203867907286e-02
1.58000000000000007e+00,1.58000000000000007e+00,8.91940179706985692e-01,-1.41131168196224621e-01,-1.41129775270092656e-01,-2.24941145677403807e-03,-2.24938925569656036e-03,-8.99755702278624142e-03,-1.12469684795602799e-02,-1.12469462784828018e-02
1.58725000000000005e+00,1.58725000000000005e+00,8.90919913163588872e-01,-1.40325819221992276e-01,-1.40324446867788444e-01,-2.21619032776666650e-03,-2.21616865393550917e-03,-8.86467461574203669e-03,-1.10808649435087028e-02,-1.10808432696775459e-02
1.59450000000000003e+00,1.59450000000000003e+00,8.89905455328266815e-01,-1.39528704847641905e-01,-1.39527352669844285e-01,-2.18360789639286158e-03,-2.18358673496862670e-03,-8.73434693987450682e-03,-1.09179548362673684e-02,-1.09179336748431340e-02
1.60175000000000001e+00,1.60175000000000001e+00,8.88896746943298011e-01,-1.38739704003491227e-01,-1.38738371615935385e-01,-2.15164906235978254e-03,-2.15162839898547448e-03,-8.60651359594189966e-03,-1.07581626583016822e-02,-1.07581419949273737e-02
1.60899999999999999e+00,1.60899999999999999e+00,8.87893729620216177e-01,-1.37958697937115460e-01,-1.37957384962743346e-01,-2.12029914847511238e-03,-2.12027896925854427e-03,-8.48111587703417706e-03,-1.06014150255092886e-02,-1.06013948462927218e-02
1.61624999999999996e+00,1.61624999999999996e+00,8.86896345823209864e-01,-1.37185570158841585e-01,-1.37184276229421476e-01,-2.08954388695722134e-03,-2.08952417845357325e-03,-8.35809671381429302e-03,-1.04476406007715135e-02,-1.04476208922678667e-02
1.62349999999999994e+00,1.62349999999999994e+00,8.85904538852912982e-01,-1.36420206388706333e-01,-1.36418931144581618e-01,-2.05936940624627850e-03,-2.05935015544168399e-03,-8.23740062176673768e-03,-1.02967700280130157e-02,-1.02967507772084212e-02
1.63074999999999992e+00,1.63074999999999992e+00,8.84918252830573682e-01,-1.35662494504877884e-01,-1.35661237594752987e-01,-2.02976221829655580e-03,-2.02974341259279335e-03,-8.11897365037117340e-03,-1.01487358686677288e-02,-1.01487170629639672e-02
1.63799999999999990e+00,1.63799999999999990e+00,8.83937432682592283e-01,-1.34912324493548397e-01,-1.34911085574266232e-01,-2.00070920633113125e-03,-2.00069083353069917e-03,-8.00276333412279842e-03,-1.00034725404539292e-02,-1.00034541676534972e-02
1.64524999999999988e+00,1.64524999999999988e+00,8.82962024125417244e-01,-1.34169588400226303e-01,-1.34168367136516836e-01,-1.97219761303985908e-03,-1.97217966133111889e-03,-7.88871864532447731e-03,-9.86091625836433595e-03,-9.86089830665559663e-03
1.65250000000000008e+00,1.65250000000000008e+00,8.81991973650788963e-01,-1.33434180282300474e-01,-1.33432976346564119e-01,-1.94421502920145571e-03,-1.94419748714478148e-03,-7.77678994857912680e-03,-9.72100497778058230e-03,-9.72098743572390872e-03
1.65975000000000006e+00,1.65975000000000006e+00,8.81027228511323868e-01,-1.32705996162883366e-01,-1.32704809235023924e-01,-1.91674938271340625e-03,-1.91673223922850201e-03,-7.66692895691400717e-03,-9.58367833962741299e-03,-9.58366119614250875e-03
1.66700000000000004e+00,1.66700000000000004e+00,8.80067736706427128e-01,-1.31984933986039721e-01,-1.31983763753213412e-01,-1.88978892801545104e-03,-1.88977217236788154e-03,-7.55908868947152614e-03,-9.44887761748697784e-03,-9.44886086183940703e-03
1.67425000000000002e+00,1.67425000000000002e+00,8.79113446968526335e-01,-1.31270893573066871e-01,-1.31269739729509671e-01,-1.86332223588677555e-03,-1.86330585767605170e-03,-7.45322343070420768e-03,-9.31654566659098279e-03,-9.31652928838025939e-03
1.68149999999999999e+00,1.68149999999999999e+00,8.78164308749617706e-01,-1.30563776580032709e-01,-1.30562638826883404e-01,-1.83733818360552249e-03,-1.83732217275351219e-03,-7.34928869101404789e-03,-9.18662687461957103e-03,-9.18661086376756052e-03
1.68875000000000020e+00,1.68875000000000020e+00,8.77220272208115825e-01,-1.29863486456486044e-01,-1.29862364501571542e-01,-1.81182594545562068e-03,-1.81181029219480661e-03,-7.24724116877922646e-03,-9.05906711423484778e-03,-9.05905146097403351e-03
1.69600000000000017e+00,1.69600000000000017e+00,8.76281288195998709e-01,-1.29169928405168832e-01,-1.29168821962853564e-01,-1.78677498356538439e-03,-1.78675967842839090e-03,-7.14703871371356360e-03,-8.93381369727894864e-03,-8.93379839214195406e-03
1.70325000000000015e+00,1.70325000000000015e+00,8.75347308246240852e-01,-1.28483009342907906e-01,-1.28481918133897088e-01,-1.76217503906779972e-03,-1.76216007287661926e-03,-7.04864029150647619e-03,-8.81081533057427591e-03,-8.81080036438309545e-03
1.71050000000000013e+00,1.71050000000000013e+00,8.74418284560526504e-01,-1.27802637862451718e-01,-1.27801561613640230e-01,-1.73801612356719033e-03,-1.73800148742337822e-03,-6.95200594969351202e-03,-8.69002207326070170e-03,-8.69000743711689089e-03
1.71775000000000011e+00,1.71775000000000011e+00,8.73494169997235281e-01,-1.27128724195372911e-01,-1.27127662639679118e-01,-1.71428851090243278e-03,-1.71427419617740831e-03,-6.85709678470963150e-03,-8.57138529561206342e-03,-8.57137098088704003e-03
1.72500000000000009e+00,1.72500000000000009e+00,8.72574918059693561e-01,-1.26461180175923005e-01,-1.26460133052129498e-01,-1.69098272919411454e-03,-1.69096872751986417e-03,-6.76387491007945495e-03,-8.45485763927356949e-03,-8.45484363759931891e-03
1.73225000000000007e+00,1.73225000000000007e+00,8.71660482884684451e-01,-1.25799919205825006e-01,-1.25798886258433301e-01,-1.66808955316491555e-03,-1.66807585642517230e-03,-6.67230342570069093e-03,-8.34039297886560692e-03,-8.34037928212586280e-03
1.73950000000000005e+00,1.73950000000000005e+00,8.70750819231209117e-01,-1.25144856220018141e-01,-1.25143837199081509e-01,-1.64559999672328006e-03,-1.64558659704469460e-03,-6.58234638817877665e-03,-8.22794638490205628e-03,-8.22793298522347082e-03
1.74675000000000002e+00,1.74675000000000002e+00,8.69845882469494236e-01,-1.24495907653219717e-01,-1.24494902314225594e-01,-1.62350530579891605e-03,-1.62349219554315050e-03,-6.49396878217260286e-03,-8.11747408797151848e-03,-8.11746097771575380e-03
1.75400000000000000e+00,1.75400000000000000e+00,8.68945628570237494e-01,-1.23852991407432000e-01,-1.23851999511151292e-01,-1.60179695142255419e-03,-1.60178412317819353e-03,-6.40713649271277500e-03,-8.00893344413532854e-03,-8.00892061589096940e-03
1.76124999999999998e+00,1.76124999999999998e+00,8.68050014094086442e-01,-1.23216026820252011e-01,-1.23215048132588573e-01,-1.58046662303918967e-03,-1.58045406961390602e-03,-6.32181627845562321e-03,-7.90228290149481288e-03,-7.90227034806952923e-03
1.76849999999999996e+00,1.76849999999999996e+00,8.67158996181343844e-01,-1.22584934633955811e-01,-1.22583968925833176e-01,-1.55950622204596451e-03,-1.55949393645940016e-03,-6.23797574583759892e-03,-7.79748196788356343e-03,-7.79746968229699886e-03
1.77574999999999994e+00,1.77574999999999994e+00,8.66272532541894069e-01,-1.21959636965421225e-01,-1.21958684012655791e-01,-1.53890785554735795e-03,-1.53889583102405510e-03,-6.15558332409622041e-03,-7.69449117964357814e-03,-7.69447915512027573e-03
1.78299999999999992e+00,1.78299999999999992e+00,8.65390581445345197e-01,-1.21340057276810853e-01,-1.21339116859975490e-01,-1.51866383031885508e-03,-1.51865206028128181e-03,-6.07460824112512725e-03,-7.59327207144398254e-03,-7.59326030140640949e-03
